M_G,G-RP,BP-RP
10.417,1.154,2.561
10.417,1.251,2.804
10.418,1.217,2.802
10.42,1.218,2.795
10.421,1.389,2.644
10.421,1.175,2.591
10.421,1.17,2.588
10.421,1.255,2.922
10.422,1.189,2.652
10.422,1.134,2.425
10.423,1.151,2.513
10.424,1.214,2.651
10.425,1.199,2.708
10.425,1.17,2.562
10.425,1.238,2.806
10.426,1.2,2.712
10.426,1.196,2.707
10.427,1.181,2.634
10.428,1.193,2.669
10.429,1.171,2.633
10.43,1.203,2.721
10.43,1.217,2.79
10.43,1.203,2.735
10.431,1.128,2.428
10.432,1.223,2.826
10.433,1.595,2.536
10.433,1.172,2.596
10.435,1.158,2.53
10.435,1.17,2.598
10.435,1.241,2.924
10.437,1.186,2.659
10.438,1.237,2.861
10.439,1.148,2.494
10.439,1.144,2.497
10.439,1.4,3.773
10.44,1.175,2.624
10.442,1.313,2.719
10.442,1.463,4.15
10.442,1.177,2.643
10.443,1.157,2.569
10.443,1.224,2.809
10.443,1.164,2.576
10.443,1.195,2.695
10.443,1.207,2.711
10.443,1.182,2.631
10.444,1.124,2.407
10.444,1.227,2.849
10.444,1.155,2.553
10.445,1.202,2.651
10.445,1.138,2.471
10.445,1.122,2.402
10.445,1.224,2.83
10.446,1.173,2.605
10.446,1.18,2.641
10.446,1.232,2.774
10.447,1.205,2.506
10.447,1.181,2.65
10.448,1.187,2.67
10.448,1.233,2.859
10.449,1.549,2.775
10.449,1.152,2.511
10.449,1.265,2.969
10.45,1.174,2.608
10.45,1.134,2.455
10.451,1.186,2.657
10.451,1.166,2.605
10.451,1.143,2.486
10.452,1.164,2.555
10.452,1.199,2.702
10.452,1.152,2.529
10.453,1.19,2.677
10.453,1.663,2.827
10.453,1.425,3.946
10.454,1.208,2.759
10.455,1.189,2.676
10.456,1.183,2.644
10.456,1.19,2.674
10.457,1.18,2.644
10.458,1.214,2.775
10.458,1.207,2.723
10.459,1.174,2.609
10.459,1.217,2.797
10.46,1.46,2.536
10.46,1.176,2.63
10.46,1.193,2.687
10.461,1.155,2.539
10.463,1.218,2.812
10.463,1.18,2.63
10.464,1.122,2.403
10.465,1.129,2.436
10.465,1.2,2.733
10.466,1.162,2.555
10.466,1.186,2.649
10.466,1.187,2.7
10.467,1.656,2.643
10.467,1.194,2.708
10.469,1.16,2.563
10.47,1.164,2.579
10.47,1.192,2.616
10.471,1.241,2.935
10.472,1.158,2.534
10.472,1.155,2.531
10.472,1.235,2.856
10.473,1.162,2.546
10.473,1.22,2.777
10.473,1.199,2.715
10.474,1.141,2.477
10.474,1.148,2.504
10.475,1.18,2.623
10.475,1.215,2.806
10.475,1.226,2.842
10.475,1.349,3.234
10.475,1.191,2.639
10.476,1.228,2.823
10.478,1.214,2.774
10.479,1.218,2.782
10.48,1.206,2.719
10.48,1.18,2.644
10.48,1.187,2.653
10.481,1.169,2.585
10.481,1.645,2.556
10.481,1.238,2.894
10.481,1.208,2.736
10.482,1.607,2.854
10.482,1.229,2.834
10.483,1.181,2.635
10.483,1.176,2.618
10.483,1.183,2.626
10.483,1.167,2.575
10.484,1.216,2.767
10.485,1.193,2.686
10.485,1.149,2.52
10.485,1.141,2.489
10.485,1.322,3.298
10.486,1.182,2.635
10.486,1.172,2.547
10.487,1.23,2.848
10.487,1.187,2.649
10.488,1.5,2.823
10.49,1.24,2.849
10.49,1.198,2.712
10.491,1.207,2.743
10.491,1.239,2.911
10.492,1.14,2.472
10.493,1.182,2.65
10.494,1.201,2.71
10.494,1.22,2.822
10.495,1.159,2.538
10.495,1.19,2.677
10.497,1.226,2.795
10.497,1.175,2.613
10.497,1.16,2.54
10.497,1.201,2.722
10.497,1.729,2.678
10.497,1.238,2.408
10.497,1.203,2.733
10.497,1.213,2.721
10.498,1.208,2.764
10.498,1.213,2.729
10.498,1.209,2.76
10.5,1.135,2.451
10.5,1.217,2.745
10.5,1.676,2.484
10.5,1.106,2.351
10.503,1.165,2.584
10.503,1.221,2.807
10.503,1.163,2.602
10.504,1.498,2.432
10.506,1.263,2.616
10.507,1.139,2.468
10.507,1.198,2.692
10.508,1.242,2.6
10.508,1.197,2.714
10.509,1.187,2.664
10.509,1.199,2.688
10.51,1.183,2.633
10.51,1.205,2.698
10.51,1.217,2.811
10.51,1.171,2.591
10.51,1.21,2.76
10.51,1.174,2.603
10.511,1.189,2.646
10.511,1.185,2.646
10.511,1.142,2.478
10.511,1.242,2.6
10.511,1.152,2.541
10.512,1.188,2.679
10.513,1.461,2.761
10.514,1.23,2.649
10.515,1.172,2.604
10.515,1.236,2.868
10.515,1.211,2.7
10.517,1.196,2.689
10.518,1.221,2.776
10.518,1.221,2.78
10.519,1.193,2.697
10.52,1.059,1.953
10.52,1.546,2.532
10.52,1.171,2.586
10.52,1.181,2.651
10.521,1.155,2.561
10.521,1.185,2.68
10.521,1.195,2.679
10.521,1.233,2.778
10.522,1.176,2.624
10.523,1.187,2.651
10.523,1.176,2.62
10.523,1.147,2.506
10.523,1.199,2.722
10.524,1.206,2.668
10.524,1.218,2.796
10.526,1.231,2.809
10.528,1.193,2.689
10.529,1.297,2.859
10.529,1.142,2.494
10.531,1.211,2.761
10.531,1.138,2.46
10.532,1.228,2.842
10.533,1.14,2.445
10.534,1.223,2.801
10.535,1.22,2.793
10.535,1.213,2.781
10.535,1.133,2.461
10.535,1.246,2.901
10.536,1.223,2.827
10.537,1.24,2.841
10.537,1.17,2.576
10.537,1.212,2.779
10.538,1.209,2.738
10.538,1.157,2.536
10.539,1.201,2.719
10.54,1.189,2.669
10.541,1.649,2.573
10.541,1.208,2.746
10.542,1.202,2.74
10.544,1.151,2.56
10.544,1.311,2.54
10.544,1.173,2.596
10.545,1.153,2.547
10.545,1.193,2.694
10.546,1.194,2.667
10.549,1.149,2.492
10.549,1.206,2.741
10.549,1.157,2.535
10.55,1.202,2.729
10.552,1.888,2.643
10.552,1.169,2.635
10.552,1.175,2.647
10.553,1.191,2.674
10.554,1.171,2.576
10.554,1.139,2.448
10.555,1.172,2.602
10.555,1.227,2.756
10.556,1.192,2.698
10.556,1.131,2.433
10.557,1.195,2.691
10.557,1.307,3.17
10.557,1.229,2.868
10.557,1.165,2.554
10.558,1.152,2.51
10.558,1.888,2.661
10.559,1.14,2.438
10.56,1.247,2.953
10.561,1.19,2.669
10.562,0.631,1.077
10.563,1.212,2.646
10.564,1.144,2.495
10.564,1.212,2.75
10.564,1.195,2.698
10.565,1.18,2.619
10.566,1.172,2.596
10.566,1.219,2.801
10.567,1.197,2.697
10.567,1.177,2.42
10.568,1.182,2.64
10.568,1.599,2.664
10.569,1.217,2.754
10.57,1.215,2.795
10.571,1.192,2.678
10.571,1.225,2.835
10.572,1.212,2.749
10.572,1.134,2.453
10.573,1.784,2.504
10.573,1.179,2.631
10.574,1.156,2.548
10.574,1.15,2.512
10.574,1.22,2.806
10.574,1.12,2.45
10.576,1.177,2.615
10.576,1.195,2.703
10.577,1.158,2.543
10.578,1.197,2.513
10.578,1.236,2.874
10.578,1.178,2.641
10.58,1.199,2.72
10.581,1.186,2.664
10.584,1.178,2.619
10.585,1.2,2.72
10.586,1.144,2.504
10.586,1.145,2.578
10.587,1.164,2.569
10.588,1.205,2.726
10.588,1.175,2.639
10.589,1.194,2.685
10.589,1.154,2.528
10.589,1.236,2.898
10.589,1.211,2.793
10.59,1.211,2.667
10.591,1.156,2.494
10.591,1.207,2.778
10.591,1.201,2.718
10.592,1.218,2.808
10.592,1.266,2.929
10.593,1.377,2.787
10.593,1.216,2.788
10.596,1.169,2.597
10.597,1.219,2.807
10.597,1.157,2.535
10.598,1.188,2.671
10.598,1.189,2.68
10.599,1.183,2.601
10.6,1.172,2.613
10.6,1.206,2.738
10.6,1.186,2.689
10.6,1.157,2.553
10.601,1.171,2.585
10.602,1.2,2.722
10.603,1.208,2.743
10.603,1.206,2.753
10.603,1.158,2.543
10.604,1.16,2.573
10.604,1.189,2.654
10.605,1.212,2.769
10.606,1.161,2.57
10.606,1.199,2.705
10.608,1.227,2.846
10.609,1.186,2.659
10.609,1.161,2.554
10.609,1.306,3.103
10.609,1.164,2.555
10.61,1.214,2.76
10.611,1.198,2.721
10.613,1.193,2.722
10.614,1.18,2.614
10.615,1.523,2.839
10.615,1.231,2.856
10.615,1.149,2.56
10.615,1.181,2.63
10.615,1.181,2.642
10.616,1.186,2.618
10.616,1.246,2.591
10.616,1.579,2.781
10.616,1.186,2.664
10.618,1.214,2.767
10.619,1.187,2.656
10.62,1.173,2.579
10.621,1.164,2.57
10.621,1.162,2.556
10.622,1.177,2.612
10.623,1.221,2.821
10.623,1.172,2.599
10.624,1.189,2.663
10.625,1.29,2.272
10.625,1.178,2.624
10.625,1.191,2.745
10.627,1.207,2.772
10.627,1.203,2.731
10.628,1.206,2.727
10.628,1.164,2.576
10.629,1.174,2.61
10.63,1.188,2.654
10.631,1.211,2.732
10.632,1.2,2.714
10.632,1.244,2.928
10.633,1.182,2.6
10.634,1.261,2.784
10.635,1.658,2.635
10.636,1.12,2.394
10.637,1.159,2.544
10.637,1.2,2.635
10.637,1.175,2.607
10.637,1.353,2.995
10.64,1.208,2.753
10.64,1.58,2.602
10.641,1.226,2.853
10.641,1.19,2.683
10.642,1.155,2.543
10.643,1.185,2.654
10.643,1.148,2.493
10.643,1.221,2.829
10.645,1.261,2.985
10.645,1.231,2.838
10.645,1.148,2.484
10.645,1.299,2.865
10.646,1.218,2.781
10.647,1.135,2.467
10.649,1.227,2.828
10.649,1.183,2.653
10.65,1.205,2.739
10.65,1.186,2.645
10.651,1.193,2.703
10.651,1.261,2.784
10.651,1.213,2.79
10.652,1.172,2.607
10.653,1.194,2.71
10.653,1.175,2.572
10.655,1.153,2.553
10.657,1.189,2.662
10.658,1.2,2.705
10.659,1.239,2.879
10.66,1.223,2.822
10.66,1.176,2.614
10.66,1.195,2.68
10.661,1.159,2.546
10.661,1.247,2.95
10.662,1.22,2.85
10.663,1.14,2.492
10.663,1.211,2.779
10.664,1.226,2.839
10.665,1.226,2.8
10.669,1.215,2.809
10.67,1.62,2.526
10.671,1.274,2.974
10.672,1.185,2.638
10.672,1.138,2.362
10.672,1.204,2.743
10.674,1.218,2.786
10.674,1.592,2.515
10.675,1.155,2.529
10.676,1.166,2.561
10.676,1.211,2.775
10.677,1.209,2.749
10.678,1.203,2.732
10.678,1.149,2.507
10.678,1.206,2.761
10.681,1.181,2.638
10.681,1.129,2.435
10.681,1.217,2.801
10.682,1.932,2.577
10.683,1.565,2.715
10.683,1.242,2.903
10.683,1.17,2.589
10.684,1.85,2.554
10.684,1.215,2.785
10.684,1.213,2.815
10.684,1.454,4.058
10.684,1.189,2.672
10.684,1.199,2.719
10.685,1.222,2.758
10.686,1.175,2.643
10.69,1.168,2.591
10.69,1.143,2.542
10.691,1.162,2.559
10.691,1.184,2.703
10.693,1.173,2.612
10.694,1.143,2.482
10.694,1.224,2.616
10.695,1.156,2.535
10.696,1.262,2.971
10.696,1.215,2.775
10.697,1.185,2.542
10.697,1.243,2.879
10.698,1.184,2.574
10.7,1.211,2.774
10.701,1.23,2.858
10.701,1.413,3.881
10.702,1.155,2.527
10.705,1.204,2.745
10.706,1.268,2.895
10.707,1.205,2.696
10.707,1.204,2.744
10.707,1.215,2.788
10.709,1.273,3.04
10.709,1.235,2.875
10.71,1.227,2.82
10.71,2.177,2.703
10.711,1.219,2.801
10.712,1.18,2.62
10.715,1.212,2.735
10.715,1.289,3.095
10.716,1.197,2.686
10.717,1.747,2.534
10.718,1.203,2.721
10.718,1.223,2.83
10.72,1.278,3.051
10.72,1.199,2.725
10.72,1.213,2.789
10.72,1.203,2.636
10.722,1.212,2.777
10.723,1.155,2.56
10.723,1.195,2.598
10.725,1.242,2.928
10.726,1.269,2.756
10.728,1.169,2.604
10.729,1.171,2.623
10.73,1.191,2.704
10.73,1.209,2.765
10.732,1.196,2.71
10.732,1.211,2.727
10.733,1.278,3.064
10.734,1.199,2.689
10.735,1.177,2.599
10.735,1.175,2.609
10.737,1.16,2.612
10.737,1.298,2.812
10.737,1.213,2.79
10.738,1.266,3.039
10.739,1.276,2.707
10.739,1.193,2.705
10.741,1.174,2.681
10.742,1.202,2.703
10.742,1.203,2.754
10.742,1.119,2.41
10.743,1.176,2.585
10.743,1.187,2.662
10.743,1.133,2.464
10.743,1.147,2.496
10.745,1.158,2.544
10.745,1.139,2.477
10.746,1.232,2.814
10.746,1.194,2.684
10.746,1.169,2.576
10.747,1.223,2.809
10.747,1.174,2.624
10.747,1.244,2.854
10.748,1.17,2.617
10.748,1.191,2.69
10.748,1.205,2.726
10.748,1.144,2.494
10.75,1.246,2.642
10.75,1.413,2.321
10.751,1.195,2.725
10.751,1.246,2.929
10.752,1.206,2.722
10.752,1.237,2.847
10.753,1.219,2.783
10.753,1.159,2.571
10.753,1.249,3.021
10.754,1.128,2.433
10.755,1.237,2.928
10.755,1.206,2.755
10.756,0.476,0.348
10.756,1.159,2.582
10.756,1.156,2.555
10.757,1.19,2.654
10.757,1.142,2.692
10.758,1.188,2.695
10.76,1.307,2.409
10.76,1.203,2.716
10.761,1.204,2.74
10.761,1.161,2.532
10.761,1.169,2.585
10.762,1.253,2.97
10.764,1.175,2.641
10.764,1.246,2.846
10.765,1.191,2.659
10.765,1.198,2.702
10.769,1.16,2.561
10.769,1.199,2.719
10.77,1.192,2.66
10.771,1.195,2.704
10.771,1.192,2.652
10.771,1.166,2.685
10.771,1.191,2.694
10.772,1.181,2.633
10.773,1.201,2.707
10.774,1.202,2.775
10.774,1.229,2.753
10.775,1.194,2.703
10.776,1.244,2.906
10.777,1.18,2.64
10.778,1.184,2.644
10.779,1.217,2.777
10.78,1.246,2.901
10.78,1.213,2.803
10.78,1.261,2.946
10.781,1.368,2.819
10.782,1.192,2.681
10.782,1.167,2.608
10.782,2.17,2.657
10.782,1.19,2.668
10.782,1.227,2.841
10.782,1.256,2.969
10.782,1.222,2.818
10.783,1.202,2.737
10.783,1.233,2.874
10.786,1.557,2.62
10.788,1.143,2.511
10.789,1.521,2.726
10.789,1.18,2.661
10.79,1.19,2.625
10.792,1.347,2.524
10.792,1.112,2.386
10.793,1.228,2.879
10.794,1.283,2.96
10.794,1.207,2.732
10.794,1.157,2.58
10.796,1.206,2.744
10.796,1.689,2.916
10.796,1.198,2.728
10.796,1.174,2.646
10.796,1.25,2.955
10.796,1.213,2.778
10.797,1.184,2.65
10.797,1.203,2.735
10.798,1.205,2.725
10.799,1.179,2.613
10.8,1.149,2.492
10.801,1.431,2.696
10.801,1.188,2.677
10.803,1.189,2.682
10.804,1.285,2.893
10.804,1.173,2.622
10.804,1.232,2.798
10.806,1.197,2.709
10.806,-0.101,-0.184
10.807,1.189,2.65
10.809,1.128,2.457
10.809,1.242,2.873
10.81,1.184,2.61
10.81,1.242,2.88
10.81,1.283,2.96
10.811,1.125,2.436
10.812,1.167,2.551
10.812,1.133,2.435
10.812,1.208,2.762
10.812,1.211,2.736
10.813,1.16,2.563
10.814,1.198,2.688
10.816,1.209,2.75
10.816,1.209,2.798
10.818,1.143,2.335
10.818,1.187,2.65
10.821,1.22,2.781
10.821,1.224,2.825
10.821,1.315,2.471
10.822,1.168,2.629
10.822,1.216,2.796
10.824,1.186,2.662
10.824,1.191,2.663
10.825,1.18,2.685
10.825,1.134,2.491
10.825,1.227,2.834
10.826,1.177,2.622
10.826,1.122,2.415
10.826,1.139,2.503
10.827,1.172,2.615
10.827,1.255,2.995
10.827,1.217,2.806
10.828,1.332,2.608
10.828,1.204,2.778
10.83,1.236,2.881
10.83,1.194,2.69
10.831,0.591,0.461
10.831,1.219,2.749
10.832,1.209,2.503
10.834,1.218,2.776
10.834,1.155,2.539
10.835,1.245,2.752
10.836,1.17,2.599
10.836,1.218,2.84
10.838,1.243,2.895
10.838,1.227,2.851
10.839,1.175,2.623
10.839,1.239,2.874
10.839,1.151,2.507
10.839,1.154,2.525
10.84,1.259,2.951
10.84,1.181,2.616
10.841,1.195,2.689
10.843,1.154,2.548
10.843,1.152,2.511
10.843,1.208,2.738
10.844,1.187,2.687
10.844,1.181,2.65
10.845,1.219,2.799
10.845,1.152,2.575
10.845,1.236,2.876
10.846,1.169,2.547
10.847,1.165,2.561
10.847,1.218,2.813
10.848,1.2,2.728
10.848,1.208,2.774
10.849,1.229,2.822
10.85,1.236,2.895
10.85,1.508,2.771
10.852,1.203,2.72
10.853,1.213,2.773
10.854,1.217,2.79
10.854,1.13,2.488
10.855,1.168,2.596
10.856,1.166,2.574
10.856,1.222,2.64
10.859,1.204,2.733
10.859,1.189,2.669
10.859,1.339,2.742
10.859,1.222,2.64
10.859,1.217,2.708
10.86,1.396,2.87
10.86,1.176,2.628
10.86,1.221,2.811
10.86,1.212,2.774
10.861,1.484,4.335
10.862,1.19,2.727
10.862,1.226,2.808
10.863,1.169,2.588
10.864,1.222,2.64
10.864,1.219,2.776
10.864,1.293,2.938
10.864,1.203,2.744
10.865,1.189,2.675
10.865,1.2,2.7
10.866,1.236,2.886
10.867,1.211,2.772
10.867,1.242,2.93
10.868,1.178,2.617
10.869,1.261,2.839
10.869,1.212,2.769
10.87,1.203,2.758
10.871,1.387,3.573
10.871,1.282,2.761
10.872,1.227,2.835
10.872,1.215,2.788
10.873,1.282,2.761
10.873,1.188,2.673
10.873,1.173,2.59
10.874,1.224,2.819
10.874,1.195,2.694
10.875,1.179,2.637
10.875,1.197,2.667
10.875,1.255,2.969
10.876,1.194,2.645
10.876,1.242,2.932
10.876,1.208,2.763
10.878,1.188,2.662
10.878,1.225,2.832
10.878,1.104,2.295
10.878,1.185,2.666
10.878,1.222,2.829
10.88,1.197,2.737
10.88,1.264,3.002
10.881,1.26,3.034
10.881,1.156,2.549
10.882,1.174,2.596
10.882,1.23,2.857
10.883,1.182,2.605
10.884,1.364,2.688
10.885,1.219,2.816
10.885,1.183,2.661
10.886,0.996,2.011
10.886,1.184,2.601
10.887,1.241,2.905
10.888,1.178,2.658
10.888,1.175,2.616
10.888,1.164,2.604
10.889,1.178,2.638
10.89,1.182,2.636
10.891,1.22,2.821
10.892,1.18,2.642
10.892,1.23,2.635
10.892,1.207,2.736
10.893,1.178,2.599
10.895,1.138,2.472
10.895,1.23,2.635
10.895,1.245,2.954
10.896,1.172,2.597
10.896,1.218,2.802
10.897,1.165,2.614
10.897,1.249,2.932
10.898,1.145,2.516
10.899,1.201,2.738
10.899,1.273,3.077
10.9,1.23,2.635
10.9,1.453,3.327
10.901,1.213,2.783
10.901,1.229,2.856
10.901,1.24,2.913
10.902,1.152,2.536
10.902,1.811,2.599
10.902,1.24,2.694
10.903,1.129,2.433
10.904,1.154,2.54
10.904,1.342,3.48
10.905,1.144,2.526
10.905,1.164,2.534
10.905,1.197,2.716
10.906,1.239,2.882
10.908,1.169,2.592
10.911,1.17,2.609
10.912,1.192,2.679
10.912,1.142,2.476
10.912,1.137,2.527
10.913,1.413,2.538
10.913,1.205,2.812
10.913,1.266,2.932
10.913,1.18,2.632
10.914,1.234,2.849
10.914,1.201,2.753
10.915,1.586,2.597
10.915,1.198,2.798
10.916,1.133,2.472
10.917,1.249,2.923
10.917,1.559,2.646
10.917,1.168,2.614
10.917,1.213,2.783
10.918,1.119,2.371
10.918,1.149,2.51
10.918,1.454,4.154
10.919,1.202,2.721
10.921,1.188,2.659
10.921,1.2,2.709
10.922,1.177,2.663
10.922,1.21,2.769
10.923,1.251,2.923
10.924,1.182,2.64
10.924,1.258,2.893
10.925,1.229,2.852
10.925,1.168,2.59
10.93,1.203,2.726
10.93,1.249,2.911
10.931,1.226,2.857
10.931,1.192,2.67
10.931,1.19,2.685
10.933,1.218,2.792
10.933,1.217,2.775
10.933,1.188,2.697
10.935,1.812,2.607
10.937,1.226,2.827
10.938,1.172,2.627
10.938,1.207,2.73
10.938,1.254,2.997
10.939,1.189,2.623
10.939,1.208,2.757
10.94,1.192,2.691
10.941,1.202,2.719
10.941,1.231,2.919
10.942,1.226,2.679
10.942,1.179,2.612
10.943,1.171,2.574
10.943,1.21,2.75
10.944,1.864,2.843
10.944,1.171,2.494
10.944,1.162,2.628
10.945,1.248,2.919
10.946,1.217,2.793
10.947,1.208,2.79
10.948,1.246,2.933
10.948,1.209,2.754
10.949,1.257,2.977
10.949,1.141,2.49
10.95,1.216,2.81
10.951,1.199,2.713
10.953,1.19,2.657
10.954,1.242,2.598
10.955,1.165,2.572
10.955,1.146,2.513
10.956,1.21,2.789
10.958,1.159,2.543
10.958,1.223,2.831
10.959,1.197,2.733
10.96,1.869,2.802
10.96,1.184,2.685
10.962,1.664,2.646
10.963,1.16,2.595
10.963,1.223,2.832
10.964,1.197,2.714
10.965,1.174,2.618
10.965,1.219,2.802
10.966,1.189,2.616
10.967,1.17,2.584
10.967,1.887,2.833
10.969,2.485,2.653
10.97,3.281,1.07
10.971,1.236,2.873
10.972,1.18,2.631
10.973,1.185,2.636
10.973,1.207,2.755
10.977,1.246,2.857
10.978,1.184,2.721
10.979,1.22,2.795
10.98,1.188,2.673
10.981,1.205,2.734
10.981,1.201,2.739
10.985,1.167,2.572
10.985,1.246,2.973
10.987,1.136,2.475
10.987,1.242,2.897
10.987,1.195,2.706
10.987,1.221,2.819
10.988,1.269,3.011
10.988,1.108,2.372
10.988,1.309,2.738
10.988,1.223,2.818
10.989,1.171,2.604
10.989,1.234,2.836
10.99,1.184,2.672
10.99,1.178,2.646
10.992,1.246,2.953
10.995,1.117,2.405
10.997,1.189,2.708
11.001,1.157,2.543
11.001,1.15,2.536
11.001,1.353,2.952
11.001,1.21,2.851
11.002,1.193,2.701
11.003,1.15,2.472
11.003,1.742,2.425
11.004,1.144,2.498
11.004,1.173,2.612
11.005,1.195,2.722
11.006,1.214,2.794
11.007,1.537,4.108
11.008,1.201,2.738
11.01,1.224,2.824
11.01,1.193,2.667
11.01,1.265,2.761
11.011,1.577,2.887
11.012,1.238,2.891
11.012,1.271,3.063
11.013,1.124,2.408
11.013,1.197,2.695
11.014,1.141,2.488
11.014,1.245,2.979
11.015,1.188,2.708
11.018,1.163,2.574
11.019,1.238,2.901
11.02,1.254,2.977
11.02,1.21,2.759
11.023,1.241,2.894
11.023,1.168,2.583
11.024,1.235,2.971
11.024,1.207,2.761
11.026,1.247,2.915
11.028,1.175,2.628
11.029,1.177,2.606
11.03,1.258,3.015
11.032,1.15,2.513
11.034,1.232,2.859
11.034,1.218,2.588
11.036,1.311,3.076
11.037,1.21,2.771
11.04,1.236,2.855
11.04,1.194,2.687
11.04,1.218,2.798
11.04,1.212,2.781
11.042,1.275,2.625
11.043,1.195,2.692
11.043,1.263,3.076
11.043,1.223,2.793
11.044,1.214,2.755
11.044,1.193,2.68
11.045,1.318,2.978
11.046,1.212,2.751
11.046,1.222,2.832
11.047,0.653,1.137
11.047,1.15,2.498
11.047,1.198,2.722
11.048,1.202,2.763
11.048,1.15,2.552
11.049,1.128,2.417
11.05,1.22,2.844
11.051,1.218,2.803
11.052,1.242,2.821
11.052,1.229,2.838
11.053,1.172,2.612
11.053,1.221,2.801
11.053,1.213,2.79
11.054,1.238,2.891
11.054,1.256,2.961
11.055,1.178,2.643
11.055,1.22,2.786
11.057,1.218,2.801
11.058,1.297,3.196
11.06,1.252,2.927
11.061,1.185,2.651
11.061,1.209,2.745
11.063,1.142,2.482
11.063,1.166,2.609
11.064,1.263,2.931
11.064,1.261,2.938
11.064,1.203,2.741
11.066,1.615,2.378
11.068,1.17,2.606
11.07,1.283,2.975
11.07,1.236,2.923
11.071,1.178,2.637
11.072,1.18,2.652
11.072,1.243,2.882
11.072,1.252,2.981
11.073,1.126,2.413
11.073,1.232,2.94
11.074,1.171,2.639
11.074,1.344,2.585
11.075,1.182,2.652
11.076,1.216,2.79
11.079,1.235,2.959
11.08,1.229,2.867
11.08,1.236,2.883
11.081,1.224,2.825
11.082,1.846,2.537
11.083,1.159,2.625
11.083,1.188,2.685
11.084,1.228,2.841
11.085,1.192,2.733
11.085,1.265,2.955
11.088,1.228,2.815
11.088,1.304,2.695
11.088,1.212,2.807
11.088,1.01,2.005
11.089,1.191,2.649
11.09,1.195,2.702
11.095,1.15,2.515
11.095,1.166,2.578
11.095,1.239,2.699
11.097,1.225,2.839
11.098,1.246,2.877
11.098,1.237,2.901
11.099,1.193,2.679
11.1,1.163,2.59
11.1,1.181,2.557
11.101,1.201,2.741
11.102,1.424,2.78
11.102,1.229,2.845
11.102,1.424,2.78
11.102,1.205,2.733
11.103,1.293,2.902
11.104,1.202,2.727
11.104,1.262,2.905
11.104,1.26,2.988
11.104,1.249,2.94
11.107,1.243,2.915
11.108,1.221,2.829
11.11,1.241,2.9
11.11,1.702,2.552
11.11,1.592,2.835
11.11,1.214,2.775
11.11,1.241,2.813
11.112,1.191,2.682
11.113,1.249,3.024
11.115,1.247,2.939
11.115,1.172,2.609
11.116,1.209,2.76
11.116,1.205,2.75
11.116,1.21,2.62
11.119,1.159,2.547
11.121,1.163,2.618
11.122,1.155,2.588
11.122,1.226,2.851
11.124,1.545,2.462
11.125,1.255,2.947
11.126,1.271,2.883
11.127,1.201,2.75
11.13,1.198,2.71
11.13,1.19,2.664
11.131,1.224,2.814
11.132,1.476,2.885
11.133,1.236,2.784
11.133,1.208,2.766
11.134,1.202,2.703
11.136,1.135,2.465
11.138,1.16,2.631
11.138,1.158,2.544
11.14,1.165,2.595
11.14,1.122,2.451
11.141,1.228,2.848
11.142,1.281,2.475
11.143,1.592,2.835
11.143,1.182,2.664
11.144,1.677,2.498
11.144,1.217,2.797
11.147,1.152,2.571
11.147,1.162,2.566
11.147,1.238,2.88
11.149,1.181,2.651
11.151,1.172,2.611
11.152,1.474,4.193
11.154,1.211,2.778
11.155,1.213,2.793
11.158,1.251,2.918
11.159,1.148,2.584
11.16,1.209,2.747
11.16,1.953,2.506
11.16,1.208,2.603
11.16,1.153,2.568
11.161,1.21,2.779
11.163,1.211,2.398
11.164,1.263,2.985
11.165,1.233,2.866
11.165,1.228,2.857
11.168,1.2,2.72
11.168,1.185,2.657
11.168,1.197,2.77
11.168,1.212,2.812
11.169,1.299,2.716
11.169,1.204,2.745
11.17,1.264,2.964
11.171,1.163,2.601
11.171,1.21,2.755
11.171,1.239,2.706
11.171,1.225,2.822
11.172,1.232,2.875
11.172,1.257,3.012
11.175,1.184,2.646
11.177,1.312,2.998
11.179,1.193,2.693
11.18,1.841,2.598
11.181,1.217,2.782
11.183,1.15,2.522
11.184,1.175,2.617
11.184,1.252,2.982
11.185,1.203,2.742
11.185,1.234,2.862
11.186,1.239,2.899
11.186,1.225,2.833
11.189,1.651,2.679
11.19,1.223,2.653
11.192,1.177,2.625
11.193,1.204,2.747
11.194,1.308,2.749
11.195,1.589,5.043
11.195,1.796,2.593
11.197,1.188,2.661
11.198,1.183,2.615
11.198,1.201,2.732
11.199,1.205,2.749
11.199,1.169,2.557
11.2,1.205,2.766
11.201,1.226,2.84
11.201,1.847,2.508
11.201,1.208,2.762
11.202,1.25,2.929
11.202,1.185,2.67
11.203,1.132,2.411
11.204,1.253,2.897
11.206,1.14,2.483
11.208,1.184,2.774
11.208,1.763,2.673
11.209,1.704,2.734
11.21,1.154,2.536
11.211,1.221,2.673
11.213,1.213,2.763
11.215,1.192,2.695
11.216,1.228,2.848
11.219,1.238,2.891
11.22,1.193,2.705
11.222,1.651,2.679
11.222,1.25,2.956
11.223,1.141,2.542
11.224,1.235,2.899
11.226,1.26,2.902
11.226,1.243,2.929
11.227,1.057,2.19
11.228,1.17,2.597
11.232,1.783,2.542
11.232,1.201,2.734
11.234,1.26,2.902
11.235,1.189,2.689
11.238,1.192,2.69
11.238,1.197,2.703
11.238,1.41,2.884
11.241,1.225,2.85
11.243,1.213,2.764
11.243,1.187,2.652
11.244,1.468,2.463
11.244,1.177,2.618
