M_G,G-RP,BP-RP
11.234,1.211,2.778
11.234,1.265,2.991
11.235,1.348,3.49
11.235,1.56,2.74
11.235,0.765,1.275
11.235,1.226,2.815
11.237,1.273,3.07
11.239,1.886,2.788
11.241,1.218,2.812
11.241,1.195,2.696
11.241,1.22,2.801
11.241,1.197,2.717
11.241,1.286,3.095
11.242,1.221,2.839
11.242,1.231,2.861
11.242,1.215,2.799
11.244,1.333,3.052
11.245,1.531,2.7
11.245,1.23,2.849
11.247,1.588,3.151
11.247,1.237,2.894
11.248,1.267,3.023
11.248,1.232,2.878
11.249,1.226,2.866
11.249,1.214,2.777
11.249,1.281,3.091
11.25,1.197,2.712
11.25,1.244,2.901
11.251,1.28,3.108
11.252,1.888,2.91
11.252,1.216,2.638
11.252,1.238,2.894
11.252,1.25,2.924
11.254,1.265,3.03
11.255,1.228,2.88
11.255,1.262,3.11
11.255,1.244,2.984
11.256,1.258,3.005
11.256,1.231,2.826
11.257,1.316,2.894
11.257,1.338,2.706
11.257,1.227,2.796
11.257,1.236,2.896
11.258,1.258,3.011
11.258,1.268,2.963
11.26,1.236,2.857
11.261,1.248,2.943
11.261,1.259,3.036
11.261,1.252,2.951
11.262,1.568,2.828
11.263,1.269,3.008
11.263,1.49,4.463
11.265,1.224,2.913
11.266,1.269,3.038
11.267,1.281,2.944
11.267,1.269,3.05
11.268,1.24,2.879
11.269,1.398,3.563
11.269,1.291,3.145
11.269,1.266,3.065
11.27,1.195,2.709
11.271,2.46,2.762
11.271,1.25,2.975
11.271,1.279,3.049
11.272,1.243,2.89
11.272,1.261,3.017
11.272,1.264,3.019
11.274,1.285,2.889
11.275,1.266,3.008
11.275,1.274,2.99
11.275,1.254,2.973
11.276,1.289,3.214
11.276,1.239,2.893
11.276,1.233,2.891
11.278,1.215,2.785
11.278,1.181,2.658
11.278,1.221,2.85
11.278,1.214,2.882
11.279,1.272,3.081
11.279,1.247,2.975
11.279,1.252,2.933
11.28,1.355,3.514
11.281,1.245,2.909
11.282,1.259,2.978
11.283,1.287,3.11
11.284,1.485,3.195
11.285,1.234,2.853
11.286,1.672,3.03
11.286,1.165,2.583
11.286,1.247,2.905
11.288,1.181,2.65
11.289,1.23,2.831
11.289,1.186,2.686
11.29,1.234,2.876
11.293,1.226,2.842
11.294,1.262,3.026
11.296,1.298,3.172
11.296,1.23,2.805
11.297,1.225,2.819
11.297,1.25,2.644
11.298,1.239,2.844
11.299,1.182,2.647
11.3,1.24,2.87
11.3,1.291,3.128
11.3,1.226,2.845
11.301,1.229,2.879
11.304,1.249,2.945
11.304,1.251,2.97
11.306,1.718,3.172
11.306,1.276,2.998
11.306,2.01,3.01
11.306,1.313,3.292
11.307,1.245,2.94
11.307,1.237,2.895
11.308,1.259,2.991
11.308,1.236,2.943
11.308,1.267,2.945
11.309,1.246,2.913
11.309,1.21,2.794
11.309,1.228,2.846
11.309,1.266,3.018
11.309,1.247,2.927
11.309,1.217,2.741
11.309,1.329,3.377
11.309,1.267,3.071
11.31,1.197,2.738
11.311,1.238,2.901
11.313,1.287,3.081
11.314,1.258,2.986
11.314,1.253,2.981
11.317,1.222,2.815
11.318,1.908,3.063
11.318,1.208,2.759
11.318,1.23,2.888
11.318,1.191,2.74
11.319,1.238,2.9
11.32,1.231,2.848
11.321,1.222,2.768
11.322,1.272,3.077
11.322,1.201,2.746
11.322,1.232,2.864
11.323,1.342,3.049
11.324,1.299,3.071
11.324,1.202,2.737
11.325,1.218,2.812
11.325,1.155,2.545
11.325,1.167,2.645
11.325,1.237,2.883
11.326,1.241,2.896
11.326,1.236,2.878
11.327,1.177,2.63
11.327,1.255,2.967
11.331,1.293,3.148
11.331,1.257,2.999
11.333,1.235,2.84
11.335,1.247,2.902
11.335,1.241,2.915
11.335,1.22,2.801
11.336,1.232,2.866
11.337,1.682,2.787
11.337,1.393,3.318
11.338,1.199,2.737
11.339,1.262,2.99
11.34,1.283,3.116
11.341,1.373,2.44
11.341,1.246,2.942
11.342,1.229,2.868
11.342,1.256,2.86
11.343,1.208,2.584
11.343,1.188,2.719
11.344,1.238,2.862
11.344,1.909,2.832
11.344,1.256,2.86
11.344,1.212,2.783
11.345,1.274,3.055
11.346,1.23,2.836
11.346,1.228,2.852
11.346,1.321,3.317
11.346,1.294,3.189
11.348,1.492,3.184
11.349,1.207,2.841
11.349,1.229,2.866
11.349,1.198,2.764
11.349,1.226,2.834
11.349,1.287,3.119
11.351,1.254,2.939
11.351,1.24,2.897
11.351,1.286,3.106
11.352,1.279,3.031
11.352,1.221,2.783
11.352,1.257,2.93
11.352,1.23,2.827
11.353,1.222,2.82
11.353,1.368,3.049
11.354,1.298,2.461
11.354,1.23,2.912
11.354,1.228,2.895
11.354,1.263,3.119
11.354,1.236,2.87
11.355,1.255,2.987
11.356,1.265,2.983
11.358,1.276,3.077
11.358,1.218,2.81
11.358,1.254,2.899
11.358,1.244,2.923
11.358,1.28,3.027
11.36,1.256,-16.127
11.361,1.165,2.577
11.362,1.209,2.773
11.362,1.803,2.653
11.363,1.182,2.675
11.363,1.298,3.002
11.364,1.973,2.902
11.364,1.241,2.891
11.365,1.221,2.796
11.366,1.277,3.162
11.368,1.197,2.722
11.369,1.302,3.236
11.369,1.25,2.957
11.369,1.264,2.892
11.369,1.191,2.643
11.37,1.287,3.13
11.372,1.259,2.996
11.372,1.278,3.083
11.374,1.266,3.034
11.375,1.254,3.016
11.379,1.213,2.769
11.38,1.173,2.595
11.38,1.22,2.851
11.381,1.273,3.046
11.382,1.305,3.231
11.383,1.23,2.863
11.383,1.308,3.235
11.384,1.523,2.997
11.385,1.26,2.983
11.385,1.186,2.672
11.385,1.233,2.886
11.385,1.281,3.097
11.385,1.264,2.898
11.386,1.274,2.986
11.387,1.184,2.666
11.388,1.216,2.808
11.388,1.27,3.058
11.389,1.192,2.708
11.389,1.241,3.15
11.39,1.264,3.008
11.39,1.993,2.899
11.39,1.237,2.912
11.391,1.313,3.275
11.391,1.231,2.774
11.391,1.258,2.795
11.392,1.232,2.863
11.393,1.244,2.911
11.394,1.472,3.976
11.395,1.171,2.604
11.395,1.28,3.108
11.396,1.24,2.891
11.396,1.231,2.796
11.398,1.208,2.752
11.4,1.227,2.849
11.4,1.244,2.937
11.401,1.268,3.047
11.402,1.247,2.814
11.402,1.27,2.977
11.403,1.289,2.79
11.404,1.214,2.81
11.405,1.274,3.063
11.405,1.252,2.996
11.407,1.272,3.04
11.407,1.212,2.802
11.407,1.227,2.843
11.407,1.233,2.9
11.408,1.894,2.94
11.409,1.304,2.77
11.409,1.21,2.795
11.41,1.224,2.822
11.412,1.213,2.818
11.414,1.189,2.695
11.414,1.252,2.957
11.414,1.224,2.804
11.416,1.192,2.693
11.418,1.238,2.922
11.418,1.255,2.979
11.419,1.255,2.968
11.419,1.216,2.717
11.419,1.224,2.833
11.42,1.915,2.894
11.42,1.221,2.819
11.421,1.267,2.973
11.422,1.224,2.816
11.422,1.293,3.174
11.423,1.235,2.868
11.423,1.277,2.985
11.423,1.274,3.003
11.426,1.198,2.692
11.426,1.816,2.971
11.427,1.199,2.717
11.427,1.277,3.062
11.429,1.264,3.026
11.43,1.203,2.728
11.432,1.214,2.753
11.432,1.329,3.351
11.432,1.277,3.083
11.432,1.258,2.981
11.433,1.264,2.993
11.434,1.216,2.805
11.436,1.218,2.86
11.436,1.217,2.733
11.436,1.237,2.904
11.436,1.315,3.151
11.437,1.408,3.364
11.437,1.226,2.836
11.437,1.207,2.762
11.438,1.305,3.283
11.438,1.222,2.818
11.44,1.258,2.98
11.441,1.256,2.985
11.441,1.207,2.747
11.441,1.184,2.669
11.441,1.218,2.816
11.442,1.282,3.097
11.442,1.387,2.507
11.444,1.249,2.956
11.445,1.182,2.682
11.445,1.5,3.314
11.445,1.235,2.902
11.447,1.28,3.059
11.448,1.686,2.811
11.448,1.2,2.8
11.449,1.236,2.89
11.449,1.27,3.056
11.449,1.283,2.968
11.45,1.246,2.96
11.452,1.268,2.966
11.452,1.28,2.911
11.453,1.234,2.889
11.453,1.284,3.115
11.454,1.268,3.076
11.455,1.236,2.886
11.455,1.246,2.998
11.456,1.251,2.954
11.457,1.367,3.301
11.458,1.732,2.923
11.459,1.308,3.206
11.46,1.244,2.949
11.46,1.512,3.024
11.46,1.644,4.728
11.46,1.229,2.84
11.46,1.228,2.855
11.46,-0.028,-0.036
11.461,1.232,2.799
11.461,1.289,3.15
11.462,1.24,2.9
11.463,1.197,2.722
11.463,1.243,2.924
11.464,1.223,2.821
11.464,1.309,3.265
11.464,0.769,1.141
11.467,1.213,2.807
11.468,1.175,2.637
11.468,1.287,3.136
11.47,1.308,2.99
11.47,1.316,3.139
11.471,1.31,3.267
11.471,1.966,2.903
11.471,1.272,3.146
11.472,2.054,3.061
11.473,1.26,3.009
11.475,1.258,2.964
11.475,2.126,2.996
11.475,1.214,2.716
11.476,1.228,2.859
11.477,1.231,2.82
11.478,1.515,2.998
11.478,1.223,2.843
11.479,1.241,2.905
11.48,1.224,2.908
11.48,1.176,2.679
11.48,1.275,2.94
11.481,1.25,2.897
11.481,1.211,2.805
11.481,1.254,2.986
11.482,1.169,2.595
11.485,1.231,2.862
11.486,1.254,2.955
11.487,1.259,2.968
11.487,1.249,2.958
11.488,1.925,2.862
11.488,1.227,2.84
11.488,1.289,3.142
11.489,1.232,2.865
11.49,1.332,3.207
11.491,1.236,2.85
11.491,1.274,3.033
11.491,1.232,2.88
11.492,1.266,3.027
11.493,1.218,2.816
11.493,1.247,2.944
11.494,1.429,3.163
11.496,1.235,2.876
11.497,1.809,2.718
11.497,1.253,3.013
11.497,1.653,3.042
11.499,1.212,2.788
11.499,1.246,2.952
11.499,1.243,2.931
11.499,1.295,3.123
11.5,1.205,2.761
11.503,1.226,2.849
11.503,1.189,2.675
11.504,1.25,2.95
11.506,1.242,2.926
11.508,1.253,2.998
11.508,1.228,2.816
11.508,1.202,2.764
11.509,1.24,2.981
11.509,1.29,3.035
11.51,1.266,2.992
11.511,1.173,2.637
11.511,1.27,3.048
11.512,1.316,2.846
11.513,1.329,3.368
11.514,1.213,2.797
11.514,1.26,2.988
11.514,1.252,2.946
11.515,1.555,3.134
11.515,1.266,3.042
11.516,1.216,2.811
11.518,1.317,3.382
11.52,1.284,2.948
11.52,1.28,3.1
11.521,1.213,2.803
11.523,1.276,3.142
11.524,1.253,2.995
11.524,1.297,3.18
11.527,1.208,2.774
11.527,1.242,2.864
11.529,1.277,2.89
11.529,1.244,2.936
11.53,1.227,2.823
11.53,1.298,3.16
11.53,1.271,3.105
11.53,1.469,3.031
11.53,1.832,2.975
11.53,1.259,2.98
11.531,1.201,2.73
11.531,1.268,3.072
11.532,1.246,2.97
11.532,1.265,2.999
11.532,1.214,2.785
11.534,1.28,2.989
11.534,1.291,3.147
11.535,1.236,2.961
11.536,1.251,2.93
11.536,2.126,2.996
11.536,1.266,3.018
11.536,1.261,3.008
11.537,1.262,2.984
11.538,1.233,2.87
11.539,1.359,3.263
11.54,1.277,3.091
11.54,1.252,2.979
11.542,1.282,3.117
11.543,1.272,3.124
11.544,1.469,2.823
11.545,1.262,3.098
11.545,1.258,2.989
11.545,1.253,2.982
11.546,1.249,2.955
11.547,1.661,2.636
11.547,1.596,2.525
11.548,1.216,2.73
11.548,1.281,3.017
11.548,1.221,2.89
11.548,1.243,2.962
11.548,1.255,2.983
11.549,1.918,2.846
11.549,1.259,2.973
11.549,1.42,3.154
11.55,1.227,2.819
11.55,1.267,3.077
11.55,1.263,3.029
11.552,1.202,2.717
11.553,1.236,2.855
11.553,1.205,2.76
11.555,1.263,3.008
11.555,1.252,2.945
11.556,1.262,3.012
11.558,1.246,2.962
11.559,1.265,3.011
11.559,1.467,2.963
11.559,1.276,3.075
11.559,1.249,2.943
11.56,1.246,2.948
11.561,1.237,2.895
11.561,1.213,2.755
11.562,1.289,3.117
11.563,1.21,2.775
11.563,1.192,2.773
11.563,1.574,4.731
11.564,1.291,3.152
11.565,1.243,2.93
11.566,1.299,2.874
11.566,1.309,3.343
11.566,1.245,2.94
11.567,1.225,2.818
11.567,1.25,2.953
11.568,1.309,3.168
11.568,1.231,2.843
11.568,1.247,2.952
11.568,1.243,2.907
11.569,1.231,2.845
11.57,1.305,3.176
11.572,1.257,2.994
11.572,1.189,2.691
11.573,1.27,2.923
11.574,1.73,2.95
11.575,1.355,3.086
11.576,1.259,3.014
11.578,1.212,2.793
11.578,1.237,2.893
11.579,1.269,3.062
11.579,1.286,2.987
11.58,1.265,3.038
11.58,1.207,2.758
11.581,1.252,2.959
11.581,1.281,3.079
11.582,1.253,2.98
11.583,1.239,3.009
11.584,1.238,2.841
11.584,1.271,3.121
11.585,1.274,3.07
11.585,1.184,2.742
11.585,1.22,2.817
11.586,1.214,2.789
11.586,1.244,3.169
11.586,1.225,2.84
11.587,1.213,2.731
11.587,1.245,2.957
11.588,1.262,2.933
11.588,1.322,3.324
11.589,1.301,2.617
11.59,1.254,2.986
11.592,1.237,2.87
11.593,1.3,3.129
11.594,1.249,2.968
11.596,1.257,2.993
11.596,1.23,2.834
11.596,1.21,2.789
11.596,1.655,2.767
11.597,1.867,2.789
11.597,1.218,2.809
11.598,1.294,3.148
11.6,1.268,3.036
11.6,1.249,2.973
11.602,1.646,3.161
11.602,1.289,3.09
11.602,1.271,3.073
11.603,1.246,2.929
11.603,1.266,3.043
11.603,1.253,2.971
11.603,1.258,2.998
11.604,1.279,3.07
11.604,1.277,3.087
11.605,1.223,3.082
11.605,1.297,3.207
11.606,1.262,3.029
11.608,1.379,3.654
11.608,1.257,3.01
11.61,1.231,2.845
11.61,1.256,2.985
11.611,1.24,2.938
11.611,1.285,3.127
11.613,1.504,4.693
11.614,1.695,2.721
11.615,1.273,3.017
11.615,1.374,3.548
11.616,1.246,2.99
11.617,1.207,2.728
11.617,1.237,2.901
11.618,1.255,2.978
11.619,1.196,2.691
11.619,1.272,3.07
11.619,1.282,3.108
11.62,1.189,2.705
11.62,1.248,2.89
11.621,1.313,3.222
11.622,1.255,3.004
11.622,1.271,3.175
11.623,1.257,2.932
11.623,1.204,2.678
11.623,1.279,3.105
11.624,1.228,2.838
11.624,1.237,2.905
11.625,1.205,2.794
11.627,1.25,2.963
11.627,1.227,2.829
11.627,1.306,3.098
11.627,1.244,2.914
11.628,1.272,3.063
11.628,1.454,3.116
11.628,1.416,3.72
11.628,1.269,3.061
11.629,1.252,2.95
11.63,1.267,3.049
11.631,1.253,2.981
11.631,1.21,2.75
11.631,1.188,2.725
11.631,1.342,3.41
11.632,1.238,2.928
11.633,1.249,3.006
11.634,1.275,3.076
11.635,1.143,2.903
11.635,1.222,2.792
11.635,1.262,3.012
11.636,1.28,3.108
11.636,1.306,3.071
11.637,1.208,2.775
11.637,1.257,2.983
11.638,1.245,2.959
11.639,1.274,3.052
11.639,1.258,3.029
11.639,1.317,3.262
11.642,1.199,2.736
11.642,1.299,3.154
11.642,1.331,3.353
11.643,1.253,2.941
11.643,1.23,2.873
11.643,1.273,3.111
11.643,1.265,3.015
11.644,1.275,3.082
11.644,1.296,3.194
11.646,1.307,3.166
11.647,1.276,2.988
11.651,1.295,3.173
11.653,1.216,2.72
11.653,1.28,3.11
11.654,1.236,2.862
11.655,1.21,2.766
11.655,1.262,2.9
11.655,1.251,2.966
11.655,1.242,2.927
11.655,1.297,2.993
11.657,1.291,2.97
11.658,1.276,3.09
11.658,1.254,2.981
11.659,1.286,3.071
11.66,1.278,3.072
11.66,1.249,2.853
11.66,1.24,2.93
11.661,1.25,2.942
11.662,1.265,3.029
11.662,1.279,3.11
11.662,1.274,3.061
11.662,1.236,2.815
11.662,1.269,3.052
11.662,1.395,3.003
11.662,1.324,2.876
11.663,1.287,3.142
11.664,1.196,2.719
11.665,1.298,3.151
11.666,1.226,2.793
11.667,1.18,2.66
11.667,1.319,3.103
11.667,1.282,3.138
11.668,1.374,3.087
11.668,1.235,2.844
11.669,1.451,4.029
11.67,1.331,3.388
11.672,1.286,3.128
11.672,1.306,3.19
11.673,1.279,3.075
11.674,1.257,2.955
11.675,1.276,3.091
11.676,1.268,3.045
11.676,1.26,3.017
11.676,1.278,3.091
11.677,1.286,3.14
11.678,1.287,3.141
11.679,1.22,2.801
11.679,1.274,3.079
11.68,1.276,3.114
11.681,1.233,2.884
11.681,1.165,2.655
11.681,1.247,2.877
11.684,1.224,2.856
11.685,1.272,3.068
11.686,1.323,3.336
11.686,1.312,2.868
11.686,1.285,3.129
11.688,1.306,2.856
11.689,1.26,3.003
11.69,1.242,2.813
11.69,1.318,2.76
11.69,1.273,3.07
11.691,1.28,3.092
11.692,1.27,2.96
11.693,1.319,3.143
11.693,1.241,2.903
11.695,1.253,3.032
11.696,1.255,2.949
11.696,1.217,2.856
11.697,1.271,3.054
11.698,1.283,3.138
11.698,1.384,2.805
11.699,1.28,3.082
11.7,1.245,2.956
11.702,1.239,2.949
11.703,1.686,2.852
11.703,1.244,2.96
11.703,1.29,3.203
11.704,1.266,3.015
11.704,1.254,2.943
11.705,1.914,2.71
11.705,1.265,2.982
11.705,1.258,3.002
11.706,1.244,2.826
11.706,1.146,2.53
11.708,1.256,2.994
11.71,0.767,1.347
11.71,1.218,2.756
11.711,1.252,2.953
11.712,1.266,2.953
11.712,1.289,3.302
11.714,1.277,3.171
11.714,1.273,3.074
11.716,1.251,2.961
11.716,1.451,3.21
11.717,1.242,2.929
11.72,1.252,2.965
11.72,1.199,2.766
11.722,1.236,2.954
11.722,1.232,2.828
11.723,1.262,3.091
11.723,1.265,3.038
11.723,1.272,3.073
11.724,1.231,2.847
11.724,1.242,2.927
11.725,1.266,3.177
11.726,1.361,2.297
11.727,1.304,3.19
11.728,1.31,3.217
11.728,1.258,2.974
11.728,1.217,2.825
11.729,1.236,2.911
11.729,1.29,3.048
11.73,1.221,2.835
11.732,1.19,2.78
11.732,1.259,2.916
11.733,1.242,2.93
11.736,1.269,3.057
11.736,1.292,3.179
11.737,1.996,2.889
11.738,1.281,3.162
11.738,1.668,3.071
11.739,1.205,2.7
11.739,1.297,3.161
11.741,1.72,3.117
11.741,1.21,2.831
11.741,1.298,3.196
11.741,1.276,3.08
11.742,1.284,2.962
11.745,1.267,3.051
11.748,1.266,3.044
11.748,1.284,3.029
11.749,1.256,2.995
11.75,1.268,3.057
11.75,1.375,2.916
11.751,1.256,2.854
11.751,1.275,3.093
11.751,1.308,2.503
11.751,1.243,2.934
11.751,1.196,2.723
11.753,1.174,2.571
11.753,1.266,2.874
11.755,1.263,3.016
11.756,1.339,3.183
11.756,1.277,3.096
11.757,1.275,3.049
11.757,1.284,3.088
11.758,1.279,3.09
11.758,1.28,3.082
11.758,1.24,2.804
11.76,1.244,2.946
11.762,1.231,2.862
11.762,1.299,3.167
11.766,1.292,3.181
11.768,1.292,3.113
11.768,1.277,3.061
11.768,1.264,3.001
11.769,1.339,3.417
11.769,1.322,3.348
11.77,1.282,3.112
11.771,1.304,3.304
11.771,1.263,3.036
11.772,1.317,3.243
11.773,1.271,3.06
11.774,1.286,3.102
11.774,1.361,3.1
11.774,1.283,3.141
11.774,1.256,3.107
11.774,1.24,2.914
11.775,1.27,3.031
11.776,1.202,2.745
11.777,1.222,2.828
11.778,1.497,3.089
11.779,1.196,2.665
11.779,1.256,2.988
11.78,1.313,3.067
11.781,1.228,2.874
11.782,1.275,3.084
11.782,1.29,3.144
11.782,1.298,3.189
11.783,1.202,2.735
11.783,1.194,2.723
11.784,1.328,3.261
11.784,1.319,3.295
11.786,1.225,2.872
11.788,1.183,2.735
11.789,1.221,2.813
11.792,1.275,3.07
11.792,1.286,3.175
11.792,1.227,2.886
11.792,1.271,3.059
11.792,1.263,3.016
11.795,1.556,3.159
11.795,1.242,2.959
11.796,1.287,3.14
11.797,1.263,3.012
11.797,1.282,3.08
11.798,1.309,3.152
11.799,1.171,2.665
11.799,1.243,2.933
11.8,1.201,2.763
11.8,1.311,3.169
11.8,1.265,3.004
11.8,1.236,2.9
11.803,1.25,2.979
11.803,1.231,2.867
11.805,1.339,3.12
11.805,1.279,3.047
11.806,1.392,3.079
11.807,1.235,2.957
11.807,1.291,3.197
11.807,1.214,2.763
11.807,1.504,2.076
11.808,1.247,2.88
11.808,1.481,4.373
11.808,1.249,2.895
11.811,1.294,3.178
11.813,1.207,2.857
11.813,1.254,3.017
11.813,1.222,2.83
11.814,1.222,2.832
11.814,1.255,2.969
11.814,1.226,2.816
11.815,1.288,3.126
11.816,1.29,3.116
11.817,1.284,3.106
11.821,1.198,2.812
11.821,1.266,3.036
11.822,1.259,3.021
11.823,1.197,2.72
11.823,1.264,2.926
11.824,1.245,2.901
11.824,1.302,2.955
11.824,1.291,3.253
11.826,1.235,3.041
11.826,1.202,2.737
11.827,1.241,2.994
11.83,1.301,3.317
11.831,1.195,2.626
11.831,1.216,2.802
11.832,1.26,2.992
11.832,1.273,3.072
11.833,1.262,3.014
11.834,1.276,3.066
11.835,1.241,2.745
11.836,1.238,2.9
11.837,1.268,3.009
11.837,1.294,3.282
11.839,1.259,2.796
11.839,1.229,2.896
11.84,1.327,3.23
11.842,1.279,3.112
11.844,1.286,3.137
11.846,1.178,2.648
11.848,1.226,2.889
11.848,1.236,2.911
11.848,1.269,3.046
11.848,1.331,3.222
11.848,1.304,3.321
11.849,1.321,3.32
11.849,1.275,3.095
11.849,1.271,3.05
11.85,1.299,3.174
11.85,1.268,3.025
11.85,1.574,3.151
11.851,1.538,4.616
11.852,1.262,3.015
11.852,1.253,2.958
11.852,1.306,3.028
11.852,1.294,3.268
11.852,1.235,2.881
11.853,1.266,2.996
11.853,1.204,2.717
11.853,1.218,2.761
11.854,1.222,2.836
11.855,1.309,3.097
11.856,1.246,2.94
11.857,1.299,3.206
11.857,1.224,2.843
11.857,1.256,2.994
11.858,1.191,2.818
11.859,1.936,3.04
11.86,1.434,3.092
11.86,1.222,2.772
11.861,1.297,3.308
11.862,1.257,2.76
11.863,1.287,2.864
11.864,0.659,1.17
11.864,1.305,3.319
11.864,1.267,3.049
11.865,1.29,3.132
11.868,1.274,3.062
11.868,1.922,2.93
11.869,1.273,3.082
11.87,1.297,2.993
11.87,1.141,3.192
11.872,1.236,2.88
11.872,1.297,2.993
11.875,1.277,3.097
11.875,1.241,2.848
11.875,1.281,3.077
11.876,1.209,2.772
11.876,1.263,3.005
11.877,1.251,2.991
11.878,1.224,2.845
11.878,1.252,2.909
11.878,0.71,1.265
11.878,1.273,3.06
11.879,1.332,3.409
11.879,1.291,2.981
11.881,1.28,2.958
11.881,1.224,2.871
11.881,1.254,2.597
11.882,1.231,2.891
11.883,1.226,2.789
11.884,1.313,3.046
11.884,1.295,3.154
11.886,1.236,2.834
11.886,1.255,2.992
11.887,1.3,3.293
11.887,1.307,2.859
11.889,1.291,3.172
11.89,1.274,2.917
11.89,1.595,3.192
11.891,1.4,3.234
11.891,1.276,3.103
11.892,1.274,3.103
11.892,1.202,2.838
11.893,1.231,2.868
11.894,1.295,3.118
11.894,1.281,3.047
11.895,1.277,3.118
11.898,1.335,3.277
11.898,1.284,3.084
11.9,1.272,3.064
11.902,1.247,2.926
11.902,1.32,3.234
11.904,1.271,2.966
11.906,1.29,3.158
11.906,1.305,3.114
11.906,1.78,3.145
11.906,1.29,3.159
11.907,1.331,3.227
11.907,1.277,3.126
11.908,1.234,2.844
11.91,1.333,3.184
11.912,1.251,2.953
11.913,1.525,3.265
11.913,1.288,3.154
11.915,1.302,3.226
11.916,1.22,2.814
11.917,1.272,3.065
11.917,1.223,2.743
11.917,1.219,2.852
11.917,1.231,2.929
11.917,1.247,2.899
11.918,1.315,3.186
11.918,1.235,2.867
11.919,1.314,2.718
11.919,1.424,3.195
11.922,1.208,2.83
11.923,1.285,3.148
11.924,0.557,0.918
11.925,1.273,3.066
11.925,1.259,3
11.925,1.292,3.168
11.926,1.242,2.893
11.929,1.249,2.928
11.929,1.269,3.039
11.931,1.25,2.975
11.933,1.262,3.033
11.933,1.311,3.301
11.934,1.243,2.91
11.934,1.168,2.642
11.935,1.22,2.768
11.935,1.275,3.093
11.936,1.304,3.044
11.937,1.292,3.093
11.938,1.245,2.938
11.938,1.296,3.047
11.939,1.584,3.086
11.939,1.288,3.155
11.94,1.394,3.716
11.941,1.26,3.049
11.941,1.314,3.272
11.941,1.294,3.142
11.942,1.298,3.185
11.943,1.288,3.15
11.945,1.29,3.153
11.946,1.418,3.201
11.946,1.275,3.068
11.947,1.269,3.066
11.948,1.227,2.959
11.948,1.258,3.064
11.948,1.263,2.867
11.948,1.308,3.199
11.948,1.289,2.94
11.948,1.431,3.483
11.949,1.305,3.179
11.949,1.204,2.79
11.949,1.256,3
11.95,1.286,3.143
11.951,1.592,2.876
11.952,1.281,3.111
11.952,1.267,3.042
11.953,1.271,3.072
11.953,1.179,2.65
11.955,1.169,2.744
11.955,1.282,3.128
11.956,1.265,3.055
11.957,1.244,2.918
11.957,1.259,2.985
11.957,1.279,3.104
11.958,1.283,3.236
11.96,1.303,3.144
11.961,1.267,2.956
11.963,1.24,2.917
11.964,1.224,2.923
11.965,1.299,3.229
11.965,1.302,2.905
11.968,1.266,3.033
11.968,1.229,2.894
11.968,1.257,3.004
11.968,1.308,3.081
11.969,1.246,2.957
11.97,1.253,2.845
11.972,1.297,3.197
11.974,1.288,3.158
11.974,1.243,2.901
11.975,1.308,3.247
11.975,1.22,2.834
11.975,1.265,3.066
11.975,1.318,3.175
11.976,1.953,3.049
11.978,1.214,2.813
11.978,1.216,2.767
11.979,1.321,3.238
11.979,1.282,3.104
11.98,1.301,3.241
11.981,1.287,3.144
11.981,1.291,3.16
11.982,1.301,3.016
11.982,1.285,3.117
11.983,1.26,3.018
11.984,1.326,3.272
11.984,1.231,2.796
11.984,1.273,2.877
11.985,1.26,2.984
11.986,0.81,1.328
11.986,1.246,2.958
11.987,1.236,2.798
11.988,1.528,3.299
11.988,1.244,2.923
11.988,1.869,3.184
11.989,1.23,2.894
11.991,1.284,3.002
11.991,1.238,2.797
11.991,1.333,3.101
11.994,1.296,3.139
11.996,1.288,3.153
11.996,1.25,2.968
11.997,1.269,3.033
11.998,1.221,2.831
11.998,1.25,2.983
11.999,1.287,3.153
12.002,1.314,3.224
12.004,1.281,3.147
12.005,1.201,2.744
12.005,1.205,2.799
12.007,1.537,4.189
12.008,1.281,3.106
12.008,1.327,3.248
12.009,1.211,2.786
12.009,1.305,3.185
12.009,1.211,2.774
12.012,1.775,3.44
12.012,1.174,2.666
12.012,1.276,3.094
12.013,1.206,2.787
12.014,1.279,3.1
12.015,1.293,3.187
12.016,1.27,3.068
12.016,1.287,3.15
12.017,1.247,2.954
12.017,1.254,2.96
12.017,1.27,3.075
12.019,1.211,2.772
12.02,1.335,3.018
12.021,1.478,1.918
12.022,1.358,3.273
12.023,1.241,2.892
12.024,1.993,3.066
12.025,1.304,3.106
12.025,1.255,3.047
12.027,1.243,2.864
12.027,1.324,3.21
12.028,1.27,3.077
12.028,1.286,3.149
12.03,1.315,2.977
12.031,1.285,2.994
12.031,1.312,3.218
12.031,1.279,3.083
12.032,1.293,2.507
12.032,1.248,2.979
12.034,1.274,3.076
12.034,1.272,3.219
12.036,0.884,1.582
12.038,1.287,3.035
12.039,1.256,2.994
12.04,1.265,3.027
12.04,1.351,3.321
12.041,1.282,3.01
12.044,1.234,2.862
12.045,1.244,2.94
12.046,1.294,3.168
12.047,1.242,2.873
12.048,1.296,3.19
12.048,1.282,2.956
12.05,1.257,2.871
12.052,1.283,3.126
12.052,1.264,3.012
12.052,1.272,3.077
12.055,1.261,3.008
12.055,1.288,2.879
12.055,1.298,3.182
12.056,0.814,1.627
12.056,1.246,2.976
12.056,1.282,3.125
12.059,1.214,2.748
12.059,1.329,3.165
12.06,1.305,3.247
12.06,1.32,3.28
