M_G,G-RP,BP-RP
15.772,1.576,2.583
15.774,1.591,4.186
15.782,1.563,2.127
15.785,1.574,3.663
15.786,1.578,4.157
15.787,1.512,3.115
15.793,1.561,2.818
15.795,1.579,2.249
15.799,1.594,3.477
15.799,1.582,4.84
15.8,1.578,3.104
15.808,1.579,4.445
15.814,1.556,2.701
15.816,1.537,3.485
15.817,1.533,2.238
15.819,1.405,2.068
15.824,1.55,2.606
15.825,1.578,4.808
15.825,1.346,2.334
15.829,1.505,2.94
15.831,1.604,3.249
15.833,1.521,2.273
15.834,1.585,2.458
15.835,1.685,3.821
15.836,1.58,4.895
15.837,1.561,1.78
15.845,1.532,2.135
15.845,1.584,4.823
15.85,1.566,3.341
15.853,1.597,4.11
15.855,1.593,4.775
15.857,1.541,3.815
15.865,1.515,2.339
15.865,1.55,4.022
15.866,1.536,2.652
15.876,1.561,2.906
15.877,1.543,4.42
15.877,1.61,3.406
15.88,1.539,3.882
15.885,1.597,2.641
15.888,1.566,4.543
15.888,1.584,4.759
15.891,1.597,2.685
15.901,1.56,3.557
15.901,1.582,4.361
15.906,1.522,2.54
15.924,1.872,4.032
15.925,1.595,3.514
15.929,1.572,3.394
15.929,1.581,3.227
15.929,1.566,2.716
15.933,1.568,5.176
15.935,1.574,4.655
15.938,1.667,3.071
15.944,1.612,1.885
15.95,1.553,4.627
15.954,1.641,2.558
15.955,1.592,4.718
15.959,1.593,2.802
15.963,1.583,4.541
15.971,1.543,5.154
15.977,1.516,2.563
15.983,1.542,4.325
15.987,1.615,2.766
