M_G,G-RP,BP-RP
13.351,1.456,3.487
13.352,1.419,3.439
13.352,1.407,3.033
13.352,1.388,2.814
13.353,1.439,3.338
13.353,1.365,3.125
13.353,1.419,3.543
13.354,1.426,3.103
13.355,1.39,3.425
13.355,1.412,3.029
13.356,1.379,3.691
13.356,1.367,3.362
13.356,1.382,3.105
13.357,1.363,3.232
13.358,1.344,3.466
13.358,1.354,3.125
13.358,1.417,2.586
13.358,1.391,3.419
13.358,1.385,3.414
13.359,1.399,3.291
13.36,1.439,3.779
13.36,1.419,3.777
13.36,1.392,3.184
13.36,1.404,3.39
13.361,1.404,3.432
13.362,1.462,2.755
13.362,1.411,3.301
13.362,1.382,3.086
13.362,1.415,3.552
13.362,1.432,2.827
13.363,1.473,2.981
13.363,1.443,2.855
13.363,1.488,3.301
13.363,1.369,3.532
13.363,1.4,3.784
13.364,1.425,3.84
13.364,1.418,3.518
13.364,1.369,3.712
13.364,1.468,4.115
13.365,1.427,3.814
13.365,1.442,3.293
13.366,1.423,3.209
13.366,1.434,3.535
13.366,1.406,3.24
13.366,1.481,3.465
13.366,1.361,3.533
13.367,1.433,3.411
13.367,1.398,3.227
13.368,1.414,3.619
13.368,1.435,3.729
13.368,1.467,3.895
13.368,1.392,3.503
13.368,1.483,2.632
13.368,1.438,3.031
13.369,1.389,3.138
13.369,1.369,2.827
13.37,1.375,2.863
13.37,1.378,3.013
13.37,1.53,3.736
13.37,1.402,3.699
13.37,1.426,3.376
13.371,1.434,3.202
13.371,1.422,3.458
13.371,1.396,3.625
13.371,1.423,3.319
13.371,1.491,2.662
13.372,1.409,3.65
13.372,1.432,3.795
13.373,1.451,3.539
13.373,1.42,3.573
13.373,1.439,3.17
13.374,1.401,3.18
13.375,1.432,3.384
13.375,1.386,3.206
13.375,1.393,2.904
13.375,1.364,3.069
13.375,1.374,2.987
13.375,1.416,3.481
13.376,1.429,3.125
13.376,1.412,3.78
13.376,1.405,3.25
13.376,1.385,2.968
13.376,1.426,3.395
13.376,1.438,3.057
13.376,1.396,3.632
13.377,0.884,1.669
13.377,1.7,3.122
13.378,1.397,3.381
13.379,1.394,3.447
13.379,1.397,3.151
13.38,1.357,2.901
13.38,1.368,2.587
13.38,1.551,4.035
13.38,1.446,3.676
13.38,1.39,3.283
13.381,1.431,3.675
13.381,1.49,3.025
13.381,1.422,3.339
13.381,1.349,2.834
13.381,1.442,4.18
13.382,1.399,3.321
13.382,1.405,3.524
13.383,1.428,3.382
13.383,1.406,3.695
13.384,1.404,2.919
13.384,1.394,2.864
13.385,1.366,2.929
13.385,1.399,3.693
13.385,1.368,2.787
13.386,1.409,3.143
13.386,1.382,3.553
13.387,1.416,3.456
13.388,1.382,3.053
13.388,1.428,3.11
13.389,1.42,3.33
13.39,1.387,2.967
13.39,1.398,3.215
13.39,1.413,3.73
13.391,1.346,2.658
13.391,1.374,2.759
13.391,1.359,2.91
13.391,1.394,3.474
13.392,1.46,2.897
13.392,1.625,3.266
13.392,1.411,3.603
13.392,1.533,3.612
13.392,1.411,3.516
13.393,1.419,3.81
13.393,1.393,2.746
13.393,1.401,3.51
13.393,1.385,3.054
13.394,1.418,3.581
13.394,1.396,3.249
13.394,1.411,3.216
13.395,1.454,3.515
13.396,1.421,3.325
13.396,1.408,2.986
13.397,1.424,3.238
13.397,1.388,3.253
13.397,1.405,3.194
13.397,1.361,2.803
13.397,1.334,2.763
13.397,1.439,3.983
13.398,1.528,3.01
13.398,1.394,3.279
13.4,1.434,3.515
13.4,1.495,4.291
13.4,1.407,3.146
13.4,1.403,3.088
13.4,1.402,3.97
13.401,0.408,0.654
13.401,1.39,3.381
13.401,1.383,3.326
13.402,1.411,3.315
13.402,1.42,3.449
13.403,1.404,3.56
13.403,1.42,3.248
13.403,1.366,3.207
13.404,1.396,3.013
13.404,1.424,3.735
13.404,1.395,3.652
13.404,1.342,2.939
13.405,1.491,3.824
13.405,1.424,3.729
13.405,1.558,3.52
13.405,1.398,3.601
13.406,1.366,3.436
13.406,1.411,3.739
13.406,1.392,3.05
13.408,1.385,3.2
13.408,1.407,3.649
13.409,1.474,4.34
13.409,1.387,3.347
13.409,1.426,2.974
13.409,1.457,3.559
13.409,1.442,3.324
13.409,1.375,3.677
13.409,1.395,3.037
13.41,1.415,3.703
13.41,1.403,3.841
13.41,1.405,2.923
13.411,1.408,3.263
13.411,1.42,2.959
13.411,1.444,2.771
13.411,1.414,3.044
13.412,1.33,2.935
13.412,1.449,2.847
13.412,1.419,2.911
13.413,1.415,3.262
13.414,1.398,3.216
13.414,1.394,3.141
13.414,1.41,3.252
13.414,1.434,2.664
13.414,1.39,2.841
13.414,1.464,3.444
13.415,1.584,3.32
13.415,1.4,3.625
13.416,1.571,3.419
13.416,1.41,3.148
13.417,1.419,3.777
13.418,1.39,3.541
13.418,1.347,3.126
13.418,1.418,3.687
13.418,1.403,3.486
13.418,1.39,3.518
13.418,1.403,3.754
13.418,1.404,3.625
13.419,1.361,3.063
13.419,1.385,3.124
13.42,1.371,2.318
13.42,1.469,3.124
13.42,1.378,3.608
13.42,1.418,2.723
13.42,1.387,3.659
13.42,1.42,3.392
13.42,1.408,3.07
13.421,1.378,3.75
13.421,1.465,2.958
13.421,1.448,4.096
13.422,1.386,2.966
13.422,1.457,4.228
13.423,1.43,3.028
13.423,1.415,3.257
13.423,1.371,3.399
13.424,1.434,3.378
13.424,1.404,2.734
13.425,1.38,2.836
13.425,1.438,3.54
13.425,1.442,4.176
13.426,1.406,3.307
13.427,1.453,3.302
13.427,1.393,3.405
13.427,1.366,3.121
13.427,1.412,3.4
13.427,1.489,2.621
13.428,1.408,3.81
13.429,1.441,2.979
13.429,1.353,2.764
13.429,1.406,2.934
13.429,1.408,3.399
13.43,1.338,3.183
13.43,1.435,3.175
13.431,1.387,2.886
13.431,1.395,2.738
13.431,1.438,4.135
13.432,1.346,2.731
13.432,1.398,3.625
13.432,1.385,3.761
13.433,1.466,2.763
13.433,1.453,3.276
13.433,1.359,3.298
13.433,1.432,3.49
13.433,1.416,3.701
13.434,1.374,3.701
13.434,1.42,2.812
13.434,1.381,3.843
13.434,1.437,2.845
13.436,1.38,2.919
13.436,1.398,3.824
13.436,1.414,3.351
13.436,1.43,2.936
13.436,1.413,3.438
13.436,1.381,3.346
13.437,1.453,3.418
13.437,1.427,3.652
13.437,1.41,3.524
13.438,1.402,3.534
13.438,1.468,3.314
13.438,1.468,3.378
13.438,1.413,3.404
13.438,1.404,3.542
13.438,1.559,3.824
13.439,1.443,4.191
13.44,1.404,3.661
13.44,1.502,2.676
13.44,1.512,3.991
13.44,1.359,2.845
13.44,1.412,3.307
13.44,1.444,3.134
13.441,1.424,3.574
13.442,1.405,3.253
13.442,1.424,3.463
13.442,1.429,3.738
13.442,1.437,2.923
13.442,1.478,4.017
13.442,1.383,3.708
13.443,1.406,2.88
13.443,1.419,3.712
13.443,1.433,3.07
13.444,1.443,3.423
13.444,1.406,3.581
13.445,1.428,3.494
13.446,1.363,3.208
13.446,1.419,3.674
13.446,1.444,3.418
13.447,1.415,3.261
13.447,1.434,2.991
13.447,1.4,3.572
13.447,1.534,3.85
13.447,1.387,3.272
13.448,1.387,2.982
13.449,1.422,3.514
13.449,1.341,3.566
13.449,1.431,3.729
13.449,1.434,3.729
13.45,1.408,3.235
13.45,1.513,3.589
13.45,1.434,3.711
13.451,1.391,3.004
13.451,1.5,4.223
13.451,1.432,2.928
13.452,1.42,3.135
13.452,1.408,2.459
13.452,1.435,3.399
13.452,1.413,3.468
13.452,1.562,3.146
13.453,1.512,3.389
13.453,1.413,3.377
13.453,1.407,2.881
13.455,1.553,4.36
13.455,1.488,4.17
13.455,1.414,3.258
13.457,1.404,2.71
13.457,1.404,3.43
13.457,1.363,3.57
13.457,1.395,3.56
13.457,1.355,2.766
13.457,1.423,2.901
13.458,1.436,3.185
13.459,1.423,3.798
13.459,1.462,2.943
13.46,1.43,3.356
13.46,1.446,3.296
13.461,1.522,2.947
13.461,1.441,3.181
13.461,1.424,3.314
13.462,1.404,3.342
13.462,1.354,2.943
13.462,1.426,3.067
13.462,1.37,2.849
13.462,1.401,3.391
13.463,1.408,3.372
13.464,1.423,3.485
13.464,1.395,3.27
13.465,1.353,3.037
13.465,1.399,3.336
13.465,1.392,3.35
13.466,1.392,3.369
13.466,1.434,3.594
13.466,1.408,2.95
13.467,1.372,2.862
13.467,1.354,2.921
13.467,1.431,2.921
13.468,1.4,3.463
13.468,1.406,3.139
13.468,1.468,3.477
13.468,1.394,3.356
13.47,1.609,3.696
13.47,1.394,2.398
13.47,1.542,3.531
13.47,1.405,3.14
13.47,1.399,3.002
13.47,1.358,2.722
13.47,1.433,3.896
13.471,1.419,2.688
13.471,1.349,2.691
13.472,1.416,3.509
13.472,1.427,4.012
13.472,1.432,2.967
13.473,1.376,3.183
13.473,1.714,3.815
13.473,1.361,3.28
13.473,1.383,3.237
13.473,1.382,3.292
13.473,1.394,3.372
13.474,1.482,3.754
13.474,1.393,2.863
13.474,1.385,2.838
13.474,1.407,3.15
13.475,1.376,3.524
13.475,1.374,3.209
13.476,1.408,3.768
13.476,1.401,2.969
13.477,1.404,3.473
13.478,1.513,3.763
13.478,1.446,2.987
13.479,1.421,3.441
13.479,1.388,3.051
13.479,1.429,3.648
13.48,1.447,3.009
13.48,1.357,2.664
13.48,1.446,3.182
13.48,1.404,3.536
13.48,1.445,3.091
13.48,1.44,3.491
13.481,1.378,2.84
13.481,1.365,3.418
13.481,1.412,2.837
13.481,1.424,3.053
13.481,1.418,3.761
13.481,1.373,2.871
13.482,1.403,2.999
13.482,1.47,3.248
13.482,1.427,2.575
13.482,1.399,3.598
13.482,1.362,3.227
13.482,1.444,3.171
13.483,1.415,3.445
13.483,1.399,3.63
13.483,1.427,3.491
13.484,1.428,2.776
13.484,1.364,2.804
13.485,1.393,3.392
13.485,1.432,3.083
13.485,1.394,3.629
13.485,1.332,2.645
13.485,1.517,4.273
13.486,1.394,3.251
13.486,1.402,3.385
13.487,1.437,3.252
13.487,1.431,2.9
13.488,1.452,3.036
13.488,1.426,3.09
13.488,1.416,3.249
13.488,1.453,3.583
13.489,1.377,3.705
13.489,1.41,2.865
13.49,1.354,3.485
13.49,1.41,3.022
13.49,1.474,3.151
13.49,1.438,3.631
13.491,1.435,3.153
13.492,1.387,2.903
13.493,1.425,3.425
13.493,1.407,3.075
13.494,1.394,3.249
13.494,1.374,2.545
13.495,1.43,3.025
13.495,1.41,3.736
13.496,1.41,2.824
13.496,1.401,3.898
13.496,1.433,3.749
13.497,1.516,4.503
13.497,1.611,3.375
13.497,1.398,3.229
13.497,1.417,3.769
13.497,1.337,2.836
13.498,1.467,3.489
13.498,1.431,3.272
13.498,1.402,3.472
13.498,1.445,3.023
13.499,1.458,2.677
13.499,1.392,2.733
13.499,1.475,2.778
13.5,1.44,2.456
13.501,1.401,3.301
13.501,1.515,2.906
13.501,1.369,3.259
13.502,1.43,3.154
13.502,1.451,2.691
13.503,1.396,3.306
13.503,1.443,3.374
13.504,1.417,3.116
13.504,1.371,4.008
13.504,1.408,3.149
13.504,1.392,3.353
13.505,1.381,2.788
13.506,1.428,3.024
13.506,1.467,3.619
13.506,1.421,3.281
13.507,1.404,2.595
13.508,1.376,2.892
13.508,1.432,2.973
13.509,1.402,3.066
13.509,1.488,3.818
13.509,1.403,3.625
13.509,1.407,3.406
13.509,1.443,3.336
13.509,1.45,4.02
13.51,1.385,2.694
13.51,1.42,3.728
13.51,1.393,3.568
13.511,1.368,2.949
13.511,1.401,3.269
13.511,1.508,3.69
13.511,1.4,3.075
13.512,1.417,3.303
13.513,1.391,2.991
13.514,1.438,3.012
13.514,1.432,3.788
13.516,1.36,2.678
13.516,1.41,3.569
13.516,1.392,3.665
13.516,1.485,4.192
13.516,1.442,3.529
13.517,1.399,2.987
13.517,1.41,2.907
13.518,1.478,2.641
13.518,1.425,3.428
13.519,1.441,3.626
13.519,1.425,2.793
13.52,1.424,2.572
13.52,1.407,3.897
13.521,1.432,3.292
13.521,1.446,3.189
13.522,1.398,3.177
13.522,1.388,3.207
13.522,1.394,3.063
13.522,1.439,3.05
13.522,1.434,2.247
13.522,1.411,3.742
13.523,1.456,2.859
13.523,1.416,3.078
13.523,1.462,3.359
13.524,1.395,2.506
13.525,1.748,3.502
13.525,1.46,3.811
13.525,1.497,3.27
13.526,1.388,2.86
13.526,1.409,3.25
13.526,1.389,3.423
13.526,1.408,3.816
13.527,1.432,3.138
13.527,1.393,3.504
13.527,1.385,2.917
13.527,1.36,2.682
13.528,1.665,2.903
13.528,1.667,3.161
13.529,1.604,3.683
13.529,1.421,3.368
13.529,1.429,2.925
13.529,1.428,3.481
13.529,1.432,3.141
13.53,1.15,2.425
13.53,1.481,3.163
13.53,1.492,3.74
13.53,1.391,3.058
13.53,1.435,3.665
13.53,1.428,3.208
13.53,1.399,3.798
13.531,1.362,3.17
13.531,1.407,3.211
13.531,1.418,3.535
13.531,1.363,3.49
13.532,1.41,2.534
13.532,1.377,2.997
13.532,1.397,2.983
13.533,1.409,2.921
13.533,1.345,2.893
13.533,1.349,2.952
13.534,1.432,2.971
13.534,1.381,2.613
13.534,1.424,3.691
13.534,1.399,3.255
13.535,1.385,3.775
13.535,1.436,3.084
13.535,1.41,3.324
13.535,1.444,3.851
13.536,1.494,3.278
13.536,1.449,3.741
13.536,1.389,3.296
13.536,1.405,2.843
13.536,1.396,2.702
13.536,1.352,2.869
13.536,1.402,2.66
13.537,1.46,3.498
13.538,1.452,3.557
13.538,1.459,3.757
13.538,1.43,3.038
13.54,1.503,4.158
13.54,1.389,2.595
13.54,1.423,3.525
13.54,1.445,3.775
13.54,1.558,3.226
13.54,1.455,3.608
13.541,1.489,3.297
13.541,1.421,3.508
13.541,1.427,2.632
13.542,1.407,3.025
13.542,1.394,3.69
13.542,1.407,2.739
13.543,1.429,3.867
13.543,1.549,2.98
13.543,1.857,3.076
13.544,1.429,3.827
13.544,1.415,3.103
13.544,1.353,2.501
13.544,1.421,3.032
13.544,1.377,3.38
13.545,1.449,3.194
13.545,1.418,3.567
13.545,1.463,2.809
13.545,1.399,3.945
13.545,1.507,4.393
13.546,1.442,3.079
13.546,1.407,2.531
13.546,1.429,3.816
13.546,1.422,2.882
13.546,1.432,3.424
13.546,1.444,3.756
13.547,1.428,3.548
13.547,1.478,3.14
13.547,1.402,3.603
13.548,1.388,3.425
13.548,1.394,2.936
13.548,1.529,4.006
13.548,1.389,3.094
13.548,1.437,3.484
13.548,1.407,3.067
13.548,1.447,3.511
13.549,1.734,3.324
13.549,1.412,2.988
13.549,1.402,3.802
13.549,1.417,3.818
13.55,1.426,3.506
13.551,1.305,2.568
13.551,1.44,3.548
13.551,1.413,3.334
13.551,1.592,3.483
13.551,1.397,3.318
13.551,1.406,3.616
13.552,1.444,3.628
13.552,1.413,3.073
13.553,1.377,3.652
13.553,1.451,3.653
13.553,1.417,2.858
13.553,1.424,3.902
13.553,1.334,2.715
13.553,1.404,2.703
13.554,1.459,3.345
13.554,1.442,3.143
13.554,1.422,3.082
13.554,1.385,3.129
13.554,1.361,2.496
13.555,1.397,3.045
13.555,1.414,3.473
13.555,1.441,2.982
13.555,1.502,4.182
13.555,1.386,2.613
13.555,1.441,3.526
13.555,1.356,2.469
13.556,1.391,3.117
13.556,1.45,2.768
13.557,1.329,3.465
13.557,1.357,3.552
13.558,1.429,3.304
13.558,1.427,3.709
13.558,1.517,3.217
13.558,1.545,3.446
13.558,1.387,3.631
13.558,1.404,3.013
13.559,1.426,3.189
13.56,1.455,3.085
13.56,1.419,3.58
13.56,1.39,2.585
13.561,1.448,3.302
13.561,1.373,2.62
13.561,1.403,2.822
13.561,1.437,3.744
13.562,1.416,3.145
13.562,1.433,3.843
13.562,1.48,2.732
13.562,1.554,3.071
13.563,1.381,3.165
13.563,1.502,3.086
13.564,1.445,3.421
13.564,1.447,2.926
13.564,1.406,2.902
13.564,1.427,3.679
13.564,1.388,2.999
13.566,1.466,3.147
13.566,1.42,3.558
13.567,1.42,2.637
13.568,1.39,2.965
13.568,1.377,3.289
13.568,1.404,2.813
13.569,1.373,3.183
13.569,1.638,3.192
13.569,1.411,2.991
13.569,1.414,3.208
13.57,1.413,3.812
13.57,1.48,3.186
13.57,1.433,2.696
13.57,1.441,2.745
13.57,1.383,3.081
13.57,1.434,2.748
13.571,1.383,2.867
13.571,1.439,3.621
13.572,1.408,2.922
13.572,1.415,3.874
13.572,1.468,3.367
13.572,1.451,2.774
13.572,1.375,2.869
13.573,1.449,3.429
13.573,1.385,2.87
13.574,1.422,3.009
13.574,1.46,3.07
13.575,1.408,3.513
13.575,1.502,3.88
13.575,1.38,3.72
13.575,1.421,3.425
13.577,1.405,3.854
13.577,1.452,4.251
13.577,1.409,2.801
13.577,1.41,2.386
13.578,1.324,2.878
13.578,1.445,3.499
13.578,1.454,2.645
13.579,1.415,2.625
13.58,1.374,2.869
13.58,1.429,3.806
13.58,1.375,3.446
13.581,1.392,3.692
13.581,1.44,2.843
13.582,1.372,2.734
13.582,1.394,3.772
13.582,1.487,3.159
13.582,1.399,2.721
13.582,1.427,3.552
13.582,1.43,2.549
13.582,1.436,3.812
13.583,1.49,3.12
13.583,1.419,3.408
13.583,1.412,2.984
13.583,1.409,3.228
13.583,1.446,3.829
13.583,1.447,2.886
13.583,1.463,3.325
13.583,1.431,3.866
13.584,1.405,3.154
13.584,1.398,3.51
13.584,1.339,2.49
13.584,1.408,2.539
13.585,1.385,3.51
13.585,1.43,3.781
13.585,1.445,3.666
13.586,1.441,3.047
13.587,1.423,3.533
13.587,1.408,3.159
13.588,1.442,3.926
13.589,1.435,3.731
13.589,1.451,3.47
13.589,1.464,2.802
13.59,1.428,3.149
13.59,1.471,2.513
13.591,1.39,3.777
13.591,1.55,3.049
13.591,1.445,2.874
13.591,1.435,3.677
13.592,1.404,3.164
13.592,1.449,3.487
13.592,1.411,3.524
13.592,1.377,2.647
13.592,1.413,3.295
13.593,1.419,3.613
13.593,1.436,3.367
13.593,1.417,3.798
13.593,1.402,2.403
13.594,1.424,3.839
13.594,1.358,2.757
13.594,1.467,3.431
13.595,1.412,3.72
13.595,1.41,2.924
13.595,1.465,3.413
13.595,1.382,3.329
13.596,1.374,2.769
13.596,1.439,3.667
13.596,1.405,3.327
13.596,1.453,3.565
13.596,1.417,3.066
13.596,1.398,2.62
13.596,1.367,2.462
13.596,1.436,3.988
13.596,1.425,2.82
13.597,1.419,3.371
13.598,1.397,2.935
13.599,1.392,3.487
13.599,1.451,2.925
13.599,1.44,3.897
13.599,1.461,3.216
13.6,1.399,3.449
13.6,1.412,3.53
13.6,1.422,3.321
13.6,1.43,2.266
13.601,1.422,2.923
13.601,1.431,3.204
13.601,1.438,2.862
13.602,1.454,3.01
13.603,1.436,3.393
13.603,1.399,3.59
13.603,1.422,2.598
13.603,1.439,3.125
13.604,1.446,3.156
13.604,1.474,3.131
13.605,1.446,3.37
13.606,1.5,3.852
13.606,1.401,3.492
13.606,1.46,2.792
13.606,1.437,3.413
13.607,1.411,3.066
13.607,1.445,3.412
13.607,1.421,3.43
13.607,1.456,4.016
13.607,1.414,3.183
13.607,1.415,2.881
13.608,1.43,3.477
13.608,1.378,2.932
13.609,1.446,3.944
13.609,1.409,3.846
13.609,1.452,3.303
13.609,1.433,3.516
13.609,1.433,3.468
13.61,1.454,3.93
13.61,1.392,3.815
13.61,1.401,2.937
13.61,1.4,3.239
13.611,1.422,3.283
13.612,1.446,3.037
13.612,1.425,3.142
13.613,1.431,3.937
13.613,1.502,4.567
13.613,1.407,3.081
13.614,1.365,2.583
13.614,1.408,2.784
13.614,1.494,3.489
13.615,1.415,2.89
13.615,1.457,2.853
13.616,1.414,3.935
13.616,1.318,2.323
13.616,1.419,2.905
13.616,1.403,3.279
13.617,1.439,2.684
13.617,1.383,2.828
13.617,1.471,3.168
13.618,1.475,2.917
13.618,1.285,2.758
13.618,1.415,3.158
13.619,1.461,2.772
13.62,1.406,3.36
13.62,1.401,2.982
13.62,1.401,3.048
13.621,1.426,2.476
13.621,1.468,3.465
13.622,1.498,2.852
13.622,1.448,3.743
13.622,1.401,3.791
13.623,1.423,3.516
13.624,1.46,2.856
13.624,1.414,3.639
13.624,1.407,3.111
13.624,1.45,2.806
13.625,1.38,2.991
13.625,1.35,3.089
13.625,1.447,3.609
13.625,1.465,3.361
13.626,1.659,3.315
13.627,1.418,2.89
13.627,1.439,3.765
13.628,1.458,3.864
13.629,1.432,2.903
13.629,1.371,2.737
13.629,1.43,3.503
13.629,1.38,2.597
13.629,1.415,3.08
13.629,1.421,3.891
13.63,1.413,3.38
13.63,1.377,2.923
13.63,1.394,3.28
13.63,1.426,3.098
13.631,1.448,3.799
13.632,1.406,2.86
13.632,1.407,3.223
13.633,1.368,2.508
13.634,1.35,2.306
13.634,1.357,2.738
13.634,1.442,3.381
13.634,1.386,2.798
13.634,1.468,3.359
13.634,1.432,3.902
13.635,1.391,3.09
13.635,1.398,3.662
13.636,1.387,3.072
13.636,1.379,2.973
13.636,1.426,3.86
13.637,1.383,3.385
13.637,1.43,3.37
13.637,1.469,2.863
13.637,1.44,3.119
13.639,1.44,2.401
13.639,1.424,3.184
13.64,1.414,2.838
13.64,1.414,3.831
13.641,1.412,2.615
13.641,1.382,3.167
13.642,1.415,3.033
13.642,1.397,2.681
13.642,1.404,3.903
13.643,1.447,4.019
13.643,1.386,2.631
13.643,1.431,3.197
13.643,1.4,2.802
13.643,1.426,3.793
13.644,1.503,3.479
13.645,1.454,3.268
13.645,1.406,2.786
13.645,1.402,3.1
13.645,1.448,2.905
13.646,1.424,2.553
13.646,1.407,2.778
13.646,1.432,3.028
13.646,1.423,3.371
13.647,1.43,3.126
13.647,1.452,2.896
13.647,1.422,3.001
13.648,1.404,2.745
13.648,1.44,3.246
13.648,1.494,4.201
13.649,1.392,3.076
13.649,1.42,2.585
13.649,1.45,3.282
13.649,1.433,3.849
13.649,1.43,3.758
13.65,1.435,3.729
13.65,1.411,3.553
13.651,1.452,3.082
13.651,1.341,2.56
13.651,1.418,2.785
13.651,1.413,3.222
13.651,1.418,3.242
13.651,1.408,2.325
13.651,1.406,2.492
13.651,1.436,2.566
13.652,1.396,2.901
13.652,1.419,2.622
13.652,1.468,2.972
13.652,1.432,2.993
13.653,1.374,3.023
13.653,1.408,3.276
13.653,1.46,3.605
13.653,1.422,3.555
13.653,1.447,2.724
13.654,1.401,2.592
13.654,1.452,3.462
13.654,1.366,2.579
13.654,1.473,3.195
13.654,1.411,3.129
13.654,1.424,2.791
13.654,1.435,2.787
13.655,1.425,3.202
13.656,1.443,3.067
13.657,1.413,3.158
13.657,1.36,2.564
13.657,1.419,3.303
13.658,1.379,3.392
13.658,1.438,3.283
13.658,1.419,2.423
13.658,1.446,3.533
13.659,1.494,3.987
13.659,1.421,3.035
13.659,1.447,3.867
13.66,1.443,3.997
13.66,1.435,3.292
13.66,1.459,4.042
13.66,1.452,3.517
13.661,1.418,3.908
13.661,1.466,3.683
13.661,1.463,2.922
13.661,1.423,3.785
13.662,1.373,2.395
13.662,1.379,3.345
13.662,1.406,3.512
13.662,1.417,3.166
13.663,1.461,2.76
13.663,1.418,2.955
13.663,1.355,3.06
13.663,1.433,2.602
13.664,1.438,2.744
13.664,1.462,3.196
13.664,1.391,3.54
13.664,1.721,4.293
13.665,1.453,3.708
13.666,1.411,3.161
13.666,1.38,2.941
13.666,1.432,3.687
13.667,1.392,3.208
13.667,1.445,3.099
13.667,1.43,2.932
13.667,1.428,3.404
13.668,1.448,3.83
13.668,1.43,3.318
13.668,1.41,3.257
13.668,1.433,3.219
13.668,1.415,3.029
13.669,1.438,3.289
13.669,1.361,2.687
13.669,1.425,3.21
13.67,1.348,2.495
13.67,1.369,2.742
13.67,1.412,3.437
13.67,1.439,2.844
13.671,1.427,3.574
13.671,1.464,3.16
13.671,1.441,3.372
13.672,1.382,2.774
13.672,1.395,3.011
13.673,1.426,3.049
13.673,1.413,2.875
13.673,1.43,3.305
13.673,1.418,2.482
13.673,1.341,3.061
13.674,0.97,1.84
13.674,1.431,3.76
13.675,1.366,3.11
13.675,1.394,2.911
13.676,1.416,3.221
13.676,1.462,2.565
13.676,1.447,3.376
13.676,1.376,2.126
13.676,1.413,3.996
13.676,1.42,3.735
13.676,1.361,2.726
13.676,1.464,3.709
13.677,1.392,3.699
13.677,1.415,3.358
13.677,1.383,3.306
13.677,1.454,2.315
13.677,1.393,2.664
13.678,1.43,3.467
13.678,1.412,2.48
13.678,1.447,3.344
13.679,1.454,3.767
13.679,1.427,3.408
13.68,1.336,2.757
13.68,1.419,3.365
13.68,1.482,3.749
13.681,1.405,3.437
13.681,1.416,3.564
13.681,1.455,2.442
13.682,1.394,2.481
13.682,1.415,3.131
13.683,1.627,3.655
13.683,1.424,3.453
13.683,1.433,2.921
13.683,1.369,3.227
13.683,1.401,2.946
13.683,1.437,2.918
13.683,1.406,3.298
13.683,1.406,3.033
13.684,1.348,3.064
13.685,1.432,2.836
13.685,1.396,3.034
13.685,1.431,3.464
13.686,1.422,3.411
13.686,1.45,3.48
13.686,1.449,3.347
13.686,1.458,3.329
13.687,1.39,2.334
13.687,1.421,3.677
13.687,1.445,3.206
13.687,1.386,2.966
13.688,1.434,3.863
13.688,1.454,3.173
13.689,1.421,2.978
13.689,1.523,2.989
13.69,1.499,3.141
13.69,1.438,3.552
13.69,1.404,2.549
13.69,1.449,2.585
13.691,1.44,3.66
13.691,1.456,2.763
13.691,1.405,3.039
13.692,1.451,3.715
13.692,1.388,2.427
13.692,1.436,3.267
13.692,1.734,3.039
13.693,1.386,2.935
13.693,1.447,2.891
13.693,1.462,4.137
13.693,1.457,2.661
13.694,1.432,3.445
13.694,1.433,3.426
13.694,1.343,2.323
13.695,1.456,2.935
13.695,1.44,4.142
13.695,1.433,2.978
13.695,1.35,2.635
13.695,1.437,3.53
13.695,1.434,4.006
13.695,1.386,3.009
13.696,1.425,2.974
13.696,1.43,2.831
13.697,1.4,3.162
13.697,1.456,3.904
13.697,1.421,2.787
13.697,1.452,2.466
13.697,1.458,2.353
13.697,1.446,3.09
13.698,1.448,3.596
13.698,1.441,3.946
13.698,1.495,2.855
13.699,1.4,2.83
13.699,1.423,3.713
13.699,1.327,2.968
13.699,1.407,2.8
13.7,1.432,3.677
13.7,1.452,2.466
13.701,1.452,3.481
13.701,1.376,2.385
13.701,1.388,2.707
13.702,1.53,4.202
13.702,1.406,3.051
13.702,1.437,3.75
13.702,1.419,3.2
13.702,1.447,3.755
13.702,1.414,3.862
13.703,1.396,3.222
13.703,1.474,3.15
13.704,1.377,3.669
13.704,1.43,3.335
13.704,1.485,3.282
13.704,1.483,2.827
13.704,1.431,3.414
13.704,1.362,2.951
13.704,1.415,2.868
13.705,1.354,2.623
13.705,1.364,2.365
13.706,1.414,2.868
13.706,1.394,1.701
13.706,1.62,4.349
13.707,1.419,3.154
13.707,1.443,3.137
13.707,1.398,2.463
13.707,1.446,3.411
13.708,1.443,3.511
13.708,1.428,3.331
13.709,1.493,2.918
13.709,1.443,3.479
13.71,1.407,2.739
13.71,1.425,3.565
13.71,1.396,3.021
13.71,1.463,3.374
13.711,1.466,3.34
13.711,1.393,3.577
13.711,1.417,2.974
13.711,1.422,3.808
13.711,1.461,3.621
13.711,1.449,3.022
13.712,1.44,3.534
13.712,1.427,2.815
13.712,1.452,2.978
13.712,1.391,3.098
13.712,1.434,3.116
13.712,1.46,4.222
13.712,1.418,2.432
13.713,1.432,3.636
13.713,1.412,3.156
13.713,1.385,3.084
13.713,1.486,4.068
13.714,1.438,3.755
13.715,1.425,3.377
13.715,1.455,3.912
13.715,1.402,4.003
13.715,1.437,2.97
13.716,1.435,3.822
13.716,1.404,3.046
