M_G,G-RP,BP-RP
12.876,1.355,3.359
12.876,1.412,3.555
12.878,1.619,3.007
12.878,1.349,3.573
12.879,1.36,3.328
12.879,1.495,3.999
12.879,1.347,3.535
12.88,1.389,3.145
12.881,1.409,2.962
12.882,1.364,3.245
12.882,1.467,3.587
12.883,1.381,3.436
12.883,1.387,3.389
12.883,1.475,3.845
12.883,1.373,3.237
12.883,1.39,3.602
12.883,1.394,3.155
12.883,1.342,3.416
12.884,1.42,3.67
12.884,1.376,3.642
12.885,1.372,3.619
12.885,1.444,3.795
12.885,1.347,3.307
12.886,1.384,3.236
12.886,1.342,3.36
12.887,1.397,3.002
12.888,1.359,3.091
12.888,1.353,3.32
12.888,1.374,3.18
12.89,1.426,3.3
12.89,1.438,4.006
12.892,1.313,3.487
12.892,1.329,2.921
12.892,1.36,3.389
12.892,1.315,2.83
12.892,1.342,3.415
12.893,1.371,3.513
12.893,0.78,1.484
12.894,1.37,3.204
12.894,1.343,3.034
12.894,1.387,3.514
12.894,1.376,3.572
12.894,1.376,3.184
12.894,1.415,3.407
12.896,1.466,4.269
12.896,1.425,3.407
12.896,1.427,3.435
12.896,1.342,3.501
12.897,1.344,3.352
12.898,1.359,3.291
12.898,1.564,3.913
12.899,1.444,3.607
12.9,1.36,3.082
12.901,1.391,3.303
12.901,1.369,3.302
12.901,1.374,3.303
12.902,1.357,3.451
12.902,1.395,3.569
12.902,1.437,3.725
12.903,1.311,2.698
12.904,1.353,3.111
12.906,1.362,3.027
12.906,1.446,3.511
12.906,1.358,2.952
12.907,1.362,2.938
12.908,1.386,3.317
12.908,1.371,3.144
12.908,1.373,3.619
12.908,1.339,3.294
12.909,1.387,3.26
12.909,1.431,3.242
12.909,1.335,2.979
12.909,1.41,3.853
12.91,1.366,3.204
12.91,1.365,2.799
12.91,1.366,3.316
12.91,1.382,3.497
12.911,1.366,3.615
12.911,1.357,3.104
12.913,1.399,3.404
12.913,1.357,3.665
12.914,1.391,3.53
12.914,1.336,3.468
12.915,1.351,3.258
12.915,1.348,3.618
12.916,1.381,3.605
12.917,1.557,3.292
12.917,1.332,3.26
12.918,1.371,3.276
12.918,1.561,3.993
12.918,1.4,3.267
12.918,1.418,3.356
12.918,1.314,3.483
12.918,1.372,3.228
12.921,1.311,3.079
12.921,1.394,3.615
12.921,1.36,3.392
12.921,1.353,3.438
12.922,1.383,3.363
12.922,1.358,3.088
12.922,1.363,3.235
12.922,1.388,3.206
12.922,1.438,3.584
12.924,1.348,3.422
12.924,1.346,2.776
12.924,1.388,3.307
12.925,1.409,3.655
12.925,1.347,3.444
12.926,1.342,3.43
12.926,1.361,3.129
12.926,1.375,3.47
12.927,1.399,3.685
12.927,1.367,3.278
12.927,1.371,3.369
12.927,1.376,3.101
12.928,1.393,3.147
12.928,1.41,3.206
12.929,1.393,3.284
12.93,1.366,3.414
12.93,1.338,3.579
12.93,1.384,3.408
12.931,1.375,3.144
12.932,1.378,3.309
12.932,1.352,3.472
12.933,1.352,3.391
12.934,1.338,3.492
12.934,1.391,3.453
12.934,1.365,3.311
12.934,1.366,3.393
12.934,1.346,2.922
12.936,1.376,3.412
12.936,1.445,3.362
12.936,1.386,3.501
12.937,1.388,3.599
12.937,1.341,3.443
12.937,1.368,3.046
12.937,1.396,3.615
12.937,1.384,3.687
12.937,1.406,3.252
12.937,1.357,3.493
12.938,1.435,3.515
12.938,1.394,3.462
12.938,1.368,3.441
12.938,1.356,3.153
12.939,1.348,3.049
12.939,1.368,3.113
12.94,1.418,4.048
12.941,1.327,3.041
12.941,1.393,3.174
12.942,1.402,3.097
12.942,1.349,3.514
12.942,1.376,3.569
12.942,1.34,3.207
12.943,1.344,3.301
12.943,1.423,3.946
12.943,1.383,3.007
12.944,1.383,3.45
12.945,1.375,2.911
12.945,1.443,4.06
12.945,1.285,3.264
12.945,1.409,3.059
12.945,1.378,3.115
12.946,1.34,3.401
12.947,1.344,3.335
12.947,1.346,3.407
12.947,1.355,3.269
12.948,1.39,3.446
12.948,1.391,3.479
12.948,1.364,3.091
12.948,1.378,3.321
12.948,1.386,3.647
12.95,1.328,3.233
12.95,1.338,3.183
12.95,1.421,3.394
12.95,1.373,3.616
12.95,1.386,3.089
12.95,1.407,3.172
12.95,1.364,3.538
12.951,1.402,3.571
12.952,1.357,3.336
12.952,1.341,3.487
12.952,1.366,3.408
12.953,1.371,3.274
12.954,1.354,2.99
12.954,1.363,3.547
12.955,1.369,3.495
12.956,1.364,3.26
12.956,1.412,3.728
12.956,1.313,3.346
12.956,1.36,3.644
12.956,1.351,3.146
12.957,1.416,3.673
12.957,1.375,3.502
12.958,1.343,3.446
12.959,1.386,3.509
12.959,1.391,3.409
12.96,1.373,3.314
12.96,1.34,3.316
12.96,1.497,3.373
12.962,1.407,3.587
12.963,1.336,3.526
12.964,1.335,3.251
12.965,1.388,3.236
12.966,1.42,3.739
12.966,1.399,3.507
12.967,1.343,3.455
12.968,1.349,3.377
12.968,1.406,3.297
12.969,1.379,3.51
12.97,1.359,3.164
12.97,1.375,3.436
12.972,1.401,3.569
12.972,1.359,3.433
12.972,1.404,3.698
12.973,1.354,3.554
12.973,1.352,3.797
12.973,1.356,3.24
12.974,1.383,3.587
12.975,1.355,3.567
12.975,1.354,3.48
12.976,1.368,3.166
12.976,1.33,3.037
12.976,1.371,3.283
12.977,1.394,3.322
12.977,1.343,2.938
12.977,1.381,3.351
12.977,1.369,3.313
12.978,1.383,3.325
12.978,1.372,3.543
12.978,0.697,1.278
12.978,1.413,3.065
12.979,1.42,3.09
12.979,1.35,3.506
12.981,1.384,3.364
12.981,1.367,3.306
12.981,1.394,3.297
12.982,1.371,3.238
12.982,1.394,3.561
12.982,1.41,3.56
12.983,1.345,3.472
12.983,1.374,3.621
12.983,1.378,3.639
12.984,1.404,3.557
12.985,1.371,3.448
12.985,1.318,3.182
12.985,1.38,3.336
12.985,1.383,3.366
12.985,1.4,3.525
12.986,1.302,2.971
12.987,1.381,2.952
12.987,1.377,3.431
12.987,1.322,2.97
12.988,1.481,3.867
12.988,1.387,3.07
12.988,1.353,2.987
12.989,1.367,3.185
12.989,1.383,3.573
12.99,1.378,3.275
12.99,1.392,3.441
12.99,1.357,3.342
12.99,1.379,3.019
12.99,1.369,3.027
12.991,1.39,3.267
12.991,1.361,3.194
12.991,1.367,3.016
12.992,1.396,3.389
12.992,1.358,3.522
12.995,1.348,3.457
12.995,1.399,3.637
12.995,1.399,3.454
12.996,1.364,3.327
12.996,1.516,3.617
12.997,1.367,3.12
12.997,1.367,3.494
12.997,1.396,3.656
12.999,1.364,3.548
13,1.374,3.461
13,1.43,3.133
13,1.372,3.393
13.001,1.368,3.279
13.001,1.371,3.587
13.002,1.398,3.661
13.003,1.386,3.584
13.003,1.391,3.599
13.004,1.419,3.073
13.004,1.39,3.414
13.004,1.398,3.066
13.005,1.355,3.55
13.005,1.391,3.33
13.006,1.359,3.379
13.006,1.377,3.508
13.006,1.38,3.448
13.007,1.394,3.539
13.007,1.357,3.446
13.009,1.326,2.996
13.009,1.363,3.429
13.01,1.369,3.64
13.011,1.358,3.083
13.012,1.391,3.213
13.012,1.352,3.172
13.013,1.407,3.648
13.014,1.406,3.385
13.014,1.379,2.773
13.014,1.376,3.308
13.015,1.402,3.335
13.015,1.361,2.832
13.015,1.395,3.128
13.015,1.359,3.147
13.016,1.28,2.891
13.017,1.327,3.412
13.017,1.34,3.344
13.017,1.365,2.803
13.017,1.341,3.457
13.017,1.367,3.5
13.018,1.345,3.156
13.018,1.345,3.268
13.019,1.393,3.459
13.02,1.35,3.263
13.02,1.342,3.263
13.021,1.346,3.231
13.022,1.372,3.651
13.022,1.374,3.345
13.022,1.391,2.991
13.023,1.353,3.432
13.023,1.438,3.419
13.023,1.361,3.164
13.023,1.363,3.596
13.025,1.362,3.515
13.025,1.443,3.477
13.025,1.359,3.528
13.026,1.369,3.181
13.027,1.38,3.511
13.027,1.359,3.6
13.027,1.42,3.451
13.027,1.361,2.864
13.027,1.367,3.315
13.027,1.378,3.365
13.027,1.373,3.252
13.028,1.388,3.647
13.028,1.367,3.432
13.029,1.383,3.432
13.029,1.413,2.923
13.03,1.658,3.395
13.03,1.366,3.229
13.031,1.363,3.204
13.032,1.343,3.194
13.032,1.35,3.239
13.032,1.448,3.573
13.032,1.393,3.675
13.033,1.356,3.553
13.034,1.547,3.203
13.034,1.366,3.02
13.034,1.384,3.405
13.036,1.375,3.395
13.036,1.397,3.409
13.036,1.391,3.719
13.037,1.378,3.448
13.037,1.427,3.436
13.038,1.359,3.342
13.038,1.366,3.387
13.038,1.379,3.555
13.039,1.351,3.086
13.039,1.373,3.251
13.039,1.371,3.436
13.039,1.381,3.244
13.039,1.402,2.974
13.04,1.36,3.453
13.04,1.406,3.2
13.042,1.373,3.342
13.042,1.369,3.024
13.042,1.406,3.255
13.043,1.303,3.252
13.043,1.414,3.422
13.044,1.362,2.912
13.044,1.358,3.553
13.044,1.369,3.534
13.045,1.421,3.656
13.045,1.393,3.535
13.046,1.355,3.228
13.046,1.404,3.059
13.049,1.318,3.868
13.049,1.411,3.273
13.05,1.373,3.423
13.052,1.386,3.503
13.052,1.364,3.333
13.052,1.373,3.492
13.053,1.458,3.422
13.053,1.38,3.718
13.054,1.385,3.693
13.054,1.407,3.634
13.054,1.378,3.4
13.055,1.386,3.51
13.055,1.362,3.414
13.056,1.401,3.382
13.056,1.476,3.604
13.058,1.376,3.464
13.059,1.364,2.993
13.059,1.361,3.258
13.06,1.37,3.487
13.06,1.484,3.783
13.06,1.356,3.382
13.06,1.337,3.302
13.061,1.588,3.893
13.061,1.411,3.192
13.061,1.396,3.079
13.062,1.406,3.245
13.062,1.447,3.37
13.062,1.409,3.707
13.063,1.422,3.685
13.063,1.387,3.461
13.063,1.382,3.259
13.063,1.771,3.759
13.064,1.411,3.837
13.065,1.38,3.473
13.065,1.402,3.416
13.065,1.398,3.571
13.065,1.515,4.46
13.065,1.368,3.446
13.065,1.393,3.399
13.066,1.342,3.363
13.067,1.364,2.98
13.067,1.41,3.304
13.068,1.382,3.067
13.068,1.353,3.468
13.069,1.372,3.48
13.069,1.368,3.239
13.069,1.363,3.495
13.07,1.363,3.237
13.07,1.392,3.098
13.07,1.392,3.471
13.071,1.402,3.565
13.073,1.391,2.912
13.073,1.372,3.565
13.074,1.358,3.237
13.074,1.414,3.882
13.074,1.395,3.059
13.075,1.376,3.223
13.075,1.547,3.704
13.076,1.386,3.512
13.077,1.383,3.543
13.079,1.355,2.819
13.079,1.408,2.994
13.079,1.353,3.706
13.079,1.478,3.955
13.079,1.451,3.78
13.079,1.365,3.347
13.08,1.362,3.206
13.08,1.417,3.422
13.08,1.354,3.154
13.08,1.388,3.311
13.081,1.393,3.393
13.081,2.086,3.644
13.081,1.523,3.574
13.083,1.426,3.358
13.084,1.388,3.509
13.084,1.378,3.327
13.084,1.393,3.114
13.084,1.338,3.02
13.085,1.393,3.194
13.085,1.596,4.068
13.085,1.413,3.562
13.085,1.386,3.332
13.085,1.357,3.458
13.085,1.373,3.706
13.086,1.388,3.527
13.087,1.372,3.227
13.087,1.3,2.744
13.087,1.369,3.768
13.088,1.413,3.14
13.088,1.393,3.128
13.089,1.361,3.195
13.089,1.374,3.012
13.09,1.341,3.618
13.09,1.414,3.648
13.091,1.378,3.396
13.091,1.417,3.816
13.092,1.384,3.67
13.092,1.412,3.561
13.092,1.383,3.573
13.092,1.399,3.242
13.093,1.365,3.075
13.093,1.382,3.558
13.093,1.364,3.124
13.094,1.355,3.07
13.095,1.405,3.672
13.095,1.355,2.714
13.095,1.382,3.392
13.095,1.357,3.295
13.095,1.34,3.139
13.096,1.342,3.349
13.096,1.392,3.243
13.096,1.402,3.652
13.097,1.415,3.277
13.097,1.345,3.198
13.099,1.451,2.924
13.099,1.406,3.75
13.099,1.394,3.501
13.099,1.372,3.083
13.1,1.367,3.713
13.1,1.369,3.058
13.1,1.405,3.325
13.101,1.368,3.184
13.101,1.348,3.263
13.102,1.359,3.013
13.102,1.348,3.501
13.103,1.448,3.455
13.103,1.363,3.166
13.103,1.377,2.92
13.104,1.372,3.245
13.104,1.476,3.599
13.105,2.088,3.582
13.105,1.38,3.081
13.106,1.349,2.917
13.106,1.365,3.591
13.106,1.356,3.561
13.107,1.378,3.129
13.108,1.427,3.228
13.108,1.382,3.241
13.108,1.349,3.166
13.109,1.39,3.23
13.109,1.422,3.15
13.11,1.4,3.416
13.11,1.409,3.715
13.111,1.387,3.439
13.111,1.39,3.531
13.112,1.508,3.476
13.113,1.427,3.146
13.114,1.419,4.025
13.115,1.374,2.969
13.115,1.399,3.652
13.116,1.382,3.626
13.117,1.385,3.214
13.117,1.401,3.66
13.117,1.38,3.619
13.117,1.46,3.954
13.118,1.415,3.583
13.118,1.361,3.135
13.119,1.426,2.987
13.119,1.4,3.567
13.119,1.368,3.477
13.12,1.408,3.081
13.121,1.383,3.331
13.121,1.382,3.53
13.121,1.381,3.503
13.121,1.41,3.659
13.122,1.376,3.68
13.122,1.391,3.275
13.123,1.327,3.378
13.123,1.383,3.483
13.123,1.41,3.167
13.124,1.373,3.273
13.125,1.387,3.583
13.125,1.398,3.229
13.125,1.405,3.408
13.125,1.432,3.112
13.126,1.401,3.536
13.126,1.404,3.225
13.126,1.39,3.659
13.126,1.404,3.451
13.126,1.357,3.15
13.126,1.398,3.259
13.127,1.332,3.372
13.127,1.35,3.457
13.128,1.354,3.391
13.128,1.396,3.593
13.128,1.4,3.386
13.128,1.415,3.361
13.128,1.369,3.324
13.129,1.428,3.116
13.13,1.383,3.508
13.13,1.332,3.2
13.13,1.385,3.142
13.131,1.362,3.25
13.131,1.366,3.062
13.132,1.398,3.553
13.132,1.418,3.711
13.132,1.366,2.859
13.133,1.397,2.968
13.133,1.771,3.998
13.133,1.344,3
13.134,1.3,2.806
13.134,1.395,3.499
13.134,1.336,3.568
13.135,1.045,2.1
13.135,1.395,3.563
13.136,2.169,3.665
13.136,1.382,3.163
13.137,1.419,3.191
13.138,1.35,3.373
13.139,1.399,3.195
13.139,1.373,3.461
13.14,1.411,3.216
13.141,1.407,3.583
13.141,1.377,3.054
13.141,1.359,3.77
13.142,1.35,3.222
13.142,1.367,3.128
13.142,1.399,3.588
13.143,1.41,3.472
13.143,1.373,2.96
13.143,1.595,3.358
13.144,1.38,3.383
13.144,1.398,3.609
13.145,1.35,3.221
13.147,1.36,3.071
13.148,1.396,2.704
13.149,1.42,3.96
13.149,1.398,3.553
13.149,1.363,3.134
13.15,1.339,3.257
13.15,1.357,3.558
13.15,1.39,3.558
13.15,1.412,3.485
13.15,1.371,3.469
13.15,1.421,3.238
13.151,1.382,2.999
13.151,1.35,2.769
13.151,1.405,2.86
13.152,1.35,3.626
13.152,1.346,3.559
13.152,1.357,3.192
13.153,1.395,3.608
13.153,1.358,3.337
13.154,1.395,3.332
13.154,1.363,3.588
13.154,1.499,3.308
13.155,1.396,3.148
13.155,1.422,2.917
13.155,1.54,3.192
13.155,1.395,3.755
13.155,1.421,4.069
13.156,1.38,3.172
13.156,1.392,3.26
13.157,1.344,3.158
13.158,1.357,2.835
13.158,1.374,3.098
13.158,1.387,2.984
13.158,1.39,2.959
13.158,1.365,3.442
13.159,1.342,3.471
13.159,1.374,3.262
13.16,1.396,2.922
13.16,1.406,3.404
13.16,1.359,3.178
13.161,1.428,3.532
13.161,1.76,3.727
13.161,1.382,2.728
13.161,1.387,3.538
13.162,1.379,3.212
13.162,1.401,3.485
13.163,1.354,3.502
13.163,1.365,2.93
13.164,1.371,3.579
13.166,1.413,3.441
13.167,1.355,2.994
13.167,1.358,2.81
13.168,1.393,3.354
13.169,1.392,3.284
13.169,1.402,3.518
13.169,1.37,2.926
13.169,1.393,3.402
13.169,1.344,2.817
13.169,1.374,3.763
13.169,1.395,3.596
13.169,1.351,3.225
13.17,1.353,3.388
13.17,1.405,3.43
13.171,1.413,3.769
13.171,1.366,3.411
13.171,1.399,3.288
13.172,1.357,3.341
13.173,1.515,3.793
13.173,1.4,2.996
13.174,1.366,2.804
13.175,1.425,3.595
13.175,1.399,3.229
13.176,1.347,3.244
13.176,1.432,4.066
13.177,1.382,3.634
13.177,1.392,3.114
13.177,1.42,3.384
13.177,1.355,3.208
13.177,1.376,3.33
13.178,1.384,3.43
13.178,1.365,2.739
13.178,1.377,2.916
13.178,1.39,4.083
13.18,1.442,4.039
13.18,1.303,3.067
13.181,1.403,3.643
13.182,1.371,3.203
13.182,1.452,4.051
13.183,1.403,3.445
13.183,1.423,2.88
13.184,1.406,3.143
13.184,1.376,3.153
13.184,1.397,2.922
13.185,1.36,3.608
13.185,1.426,3.325
13.185,1.409,2.957
13.185,1.365,3.565
13.185,1.578,3.44
13.186,1.374,3.19
13.186,1.351,3.497
13.188,1.413,3.494
13.19,1.401,3.24
13.19,1.29,3.335
13.19,1.396,2.931
13.191,1.374,3.665
13.191,1.431,3.486
13.192,1.382,3.428
13.194,1.4,3.337
13.195,1.377,3.079
13.196,1.376,3.104
13.196,1.355,3.41
13.197,1.368,3.733
13.197,1.339,3.074
13.198,1.375,3.266
13.198,1.422,3.43
13.199,1.369,3.112
13.2,1.409,3.394
13.201,1.415,2.963
13.201,1.375,3.18
13.202,1.416,3.097
13.202,1.353,2.83
13.202,1.377,3.638
13.204,1.434,3.296
13.204,1.391,3.563
13.204,1.382,3.385
13.204,1.401,3.147
13.205,1.424,3.025
13.205,1.38,3.126
13.206,1.378,3.149
13.206,1.383,3.299
13.207,1.372,3.691
13.207,1.405,3.628
13.208,1.405,3.554
13.21,1.424,3.427
13.21,1.375,3.203
13.21,1.366,3.664
13.21,1.402,2.803
13.21,1.36,3.615
13.211,1.376,3.104
13.212,1.401,2.793
13.212,1.413,3.572
13.214,1.361,3.561
13.214,1.357,3.115
13.215,1.398,3.559
13.215,1.382,3.45
13.216,1.364,3.283
13.216,1.391,3.347
13.216,1.405,3.648
13.216,1.399,3.463
13.217,1.477,3.818
13.217,1.385,3.55
13.217,1.399,3.535
13.217,1.433,3.168
13.218,0.683,1.282
13.218,1.538,3.76
13.218,1.463,3.438
13.218,1.404,3.511
13.219,1.487,3.422
13.219,1.413,3.233
13.219,1.375,2.974
13.219,1.414,3.714
13.219,1.429,3.418
13.219,1.375,3.355
13.221,1.371,3.641
13.221,1.415,3.103
13.221,1.383,3.392
13.221,1.314,3.109
13.224,1.37,3.425
13.224,1.333,3.327
13.224,1.383,3.346
13.224,1.396,3.271
13.225,1.419,3.769
13.226,1.365,3.47
13.226,1.374,3.694
13.226,1.428,3.762
13.226,1.34,3.493
13.226,1.381,2.718
13.227,1.942,3.315
13.228,1.391,3.354
13.228,1.39,3.097
13.229,1.305,2.976
13.229,1.381,3.168
13.23,1.381,3.734
13.231,1.455,4.087
13.231,1.377,2.958
13.231,1.401,3.321
13.231,1.353,3.289
13.232,1.422,4.028
13.232,1.382,3.7
13.233,1.387,3.052
13.234,1.409,3.072
13.235,1.422,3.014
13.235,1.439,3.746
13.236,1.399,3.408
13.236,1.414,3.638
13.236,1.395,3.425
13.236,1.355,3.498
13.236,1.29,2.686
13.237,1.408,3.565
13.237,1.391,3.426
13.237,1.435,2.703
13.238,1.4,3.359
13.238,1.406,3.446
13.238,1.398,3.365
13.238,1.392,3.584
13.239,1.378,3.126
13.239,1.411,3.73
13.241,1.392,3.417
13.241,1.394,3.031
13.241,1.411,3.354
13.241,1.369,3.609
13.242,1.394,3.27
13.242,1.386,2.927
13.242,1.411,3.682
13.242,1.364,3.555
13.242,1.415,3.638
13.242,1.389,3.21
13.242,1.364,3.197
13.243,1.366,3.714
13.243,1.376,3.579
13.243,1.333,3.219
13.243,1.379,2.978
13.244,1.418,3.144
13.244,1.388,3.581
13.245,1.292,2.716
13.245,1.386,3.54
13.246,1.398,3.247
13.247,1.362,2.979
13.247,1.36,3.165
13.248,1.369,3.662
13.248,1.401,3.386
13.248,1.413,3.711
13.248,1.375,3.155
13.248,1.419,3.355
13.248,1.393,3.506
13.249,1.384,3.109
13.249,1.393,3.087
13.25,1.419,3.068
13.25,1.354,2.651
13.251,1.425,3.602
13.251,1.372,3.658
13.252,1.405,3.445
13.252,1.478,4.003
13.252,1.37,3.24
13.252,1.325,3.03
13.253,1.365,3.387
13.253,1.386,3.502
13.253,1.337,3.509
13.253,1.403,3.451
13.254,1.362,3.056
13.254,1.367,3.478
13.254,1.388,3.159
13.254,1.745,1.864
13.254,1.406,3.24
13.254,1.462,3.282
13.255,1.394,3.46
13.255,1.393,3.587
13.255,1.392,3.623
13.255,1.379,3.451
13.255,1.375,3.007
13.256,1.394,2.91
13.257,1.351,3.424
13.258,1.405,3.443
13.258,1.375,3.569
13.259,1.419,3.426
13.26,1.375,3.595
13.26,1.385,3.35
13.261,1.375,2.796
13.261,1.411,2.878
13.261,1.359,3.536
13.262,1.414,3.554
13.263,1.359,3.503
13.263,1.407,3.163
13.263,1.392,3.147
13.263,1.356,3.322
13.263,1.386,3.322
13.264,1.406,3.301
13.265,1.413,3.037
13.265,1.404,3.449
13.265,1.411,3.1
13.266,1.382,3.479
13.267,1.311,2.924
13.268,1.39,3.753
13.269,1.406,2.961
13.27,1.376,3.298
13.27,1.387,3.558
13.271,1.382,2.986
13.271,1.37,3.684
13.272,1.714,3.815
13.272,1.407,3.405
13.273,1.361,3.351
13.273,1.367,3.327
13.274,1.34,3
13.274,1.377,3.602
13.275,1.39,3.188
13.275,1.389,3.175
13.277,1.374,3.629
13.277,1.397,3.613
13.277,1.357,3.273
13.277,1.406,3.231
13.278,1.358,3.658
13.28,1.387,3.703
13.281,1.427,3.556
13.281,1.406,3.609
13.281,1.379,3.077
13.281,1.404,3.618
13.281,1.385,2.995
13.282,1.412,3.63
13.283,1.399,3.248
13.283,1.387,2.948
13.283,1.411,2.999
13.284,1.39,3.536
13.285,1.384,3.6
13.286,1.385,3.035
13.286,1.369,2.99
13.286,1.373,2.938
13.286,1.428,3.224
13.287,1.418,3.361
13.288,1.404,3.613
13.288,1.391,3.649
13.289,1.399,3.077
13.289,1.378,3.682
13.29,1.381,3.2
13.29,1.396,3.311
13.29,1.427,3.236
13.291,1.454,3.093
13.292,1.448,3.862
13.292,1.407,3.305
13.293,1.425,3.631
13.293,1.409,3.233
13.293,1.417,3.163
13.294,1.372,3.267
13.295,1.376,3.412
13.296,1.347,2.591
13.296,1.49,3.229
13.296,1.389,3.322
13.297,1.426,3.036
13.297,1.385,3.019
13.297,1.394,3.773
13.297,1.32,3.217
13.297,1.377,2.811
13.297,1.392,3.193
13.297,1.415,3.654
13.298,1.46,3.56
13.298,1.445,3.132
13.298,1.372,2.736
13.298,1.353,2.741
13.298,1.419,2.932
13.298,1.384,3.011
13.299,1.372,3.127
13.299,1.374,2.821
13.301,1.4,3.32
13.301,1.391,3.712
13.301,1.428,3.577
13.302,1.362,3.301
13.302,1.413,3.535
13.302,1.434,3.576
13.302,1.35,2.912
13.303,1.416,3.05
13.303,1.408,3.562
13.303,1.41,3.692
13.303,1.347,3.117
13.303,0.776,1.556
13.303,1.358,3.314
13.304,1.386,2.668
13.304,1.422,3.033
13.304,1.389,3.452
13.304,1.387,3.353
13.305,1.397,3.653
13.305,1.411,3.046
13.305,1.372,3.226
13.306,1.385,2.94
13.306,1.419,3.77
13.307,1.34,3.12
13.307,1.405,3.303
13.307,1.377,3.494
13.308,1.382,3.08
13.308,1.4,2.768
13.308,1.411,3.249
13.308,1.432,3.804
13.308,1.394,3.325
13.309,1.371,3.447
13.31,1.423,3.199
13.31,1.433,2.926
13.31,1.37,3.023
13.31,1.406,3.45
13.311,1.398,2.664
13.311,1.396,3.134
13.312,1.376,3.564
13.312,1.427,3.116
13.313,1.398,3.648
13.314,1.408,3.75
13.314,1.391,3.631
13.314,1.419,3.872
13.315,1.458,4.09
13.315,1.415,2.88
13.315,1.404,3.256
13.315,1.378,3.054
13.316,1.373,3.608
13.317,1.369,3.608
13.317,1.232,2.634
13.318,1.388,3.217
13.319,1.432,3.607
13.319,1.382,3.347
13.32,1.406,3.018
13.32,1.373,3.574
13.32,1.397,2.848
13.32,1.426,2.794
13.32,1.4,3.561
13.321,1.406,2.667
13.321,1.4,3.701
13.321,1.38,2.913
13.321,1.402,2.987
13.321,1.404,3.09
13.322,1.39,3.243
13.323,1.342,3.25
13.323,1.403,3.524
13.323,1.384,2.653
13.323,1.401,3.397
13.323,1.388,3.77
13.323,1.506,3.989
13.324,1.38,3.192
13.324,1.4,2.949
13.324,1.369,3.119
13.324,1.5,2.979
13.324,1.618,3.394
13.324,1.372,2.84
13.325,1.372,3.498
13.326,0.871,1.462
13.326,1.367,3.123
13.327,1.381,2.864
13.327,1.39,2.809
13.327,1.412,3.35
13.327,1.389,3.516
13.328,1.373,3.314
13.329,1.391,3.419
13.331,1.416,3.284
13.331,1.39,3.051
13.332,1.483,4.178
13.332,1.391,3.421
13.332,1.378,3.285
13.333,1.374,2.783
13.334,1.413,3.746
13.335,1.387,3.771
13.335,1.742,3.142
13.335,1.433,3.742
13.335,1.405,3.816
13.336,1.522,3.267
13.337,1.436,3.123
13.337,1.396,3.771
13.337,1.415,3.186
13.337,1.401,3.171
13.338,1.336,3.118
13.339,1.405,3.631
13.339,1.401,2.832
13.34,1.396,3.355
13.34,1.378,3.681
13.34,1.417,3.208
13.341,1.395,3.68
13.342,1.413,3.894
13.342,1.414,3.81
13.343,1.44,3.36
13.343,1.364,3.561
13.344,1.417,3.022
13.344,1.408,3.77
13.345,1.37,2.86
13.346,1.396,3.548
13.346,1.409,3.414
13.346,1.387,3.173
13.346,1.399,3.353
13.347,1.42,2.897
13.349,1.382,2.672
13.35,1.353,3.376
13.35,1.389,2.878
13.35,1.421,3.222
13.351,1.383,3.472
13.351,1.423,3.023
13.351,1.388,2.798
13.352,1.377,2.685
13.352,1.416,3.499
13.353,1.436,3.546
13.354,1.369,2.866
13.355,1.364,2.624
13.356,1.411,3.231
13.357,1.396,3.576
13.359,1.375,3.694
13.359,1.34,3.255
13.359,1.403,2.799
13.359,1.352,2.75
13.359,1.613,2.735
13.361,1.44,3.753
13.361,1.399,2.824
13.361,1.359,2.844
13.361,1.426,3.427
13.361,1.399,3.011
13.362,1.588,3.87
13.362,1.385,3.774
13.362,1.399,3.238
13.362,1.403,3.298
13.363,1.367,3.029
13.363,1.398,3.273
13.364,1.4,3.52
13.365,1.363,3.014
13.365,1.382,3.554
13.366,1.423,3.125
13.366,1.387,3.765
13.367,1.425,3.099
13.369,1.412,2.91
13.369,1.52,3.934
13.37,1.823,3.966
13.37,1.339,2.916
13.37,1.401,3.323
13.37,1.577,4.272
13.371,1.423,3.896
13.372,1.394,3.02
13.372,1.392,3.611
13.372,1.384,3.065
13.372,1.426,3.724
13.373,1.331,2.897
13.373,1.376,3.072
13.374,1.367,3.622
13.374,1.345,3.352
13.374,1.418,3.49
13.374,1.406,3.836
13.375,1.378,2.657
13.376,1.406,3.3
13.377,1.397,3.122
13.378,1.355,3.4
13.378,1.538,3.749
13.379,1.384,3.246
13.379,1.461,3.375
13.379,1.363,3.571
13.379,1.4,3.072
13.38,1.38,3.446
13.38,1.373,2.93
13.38,1.391,2.867
13.381,1.438,3.017
13.382,1.419,3.563
13.382,1.37,3.652
13.382,1.422,2.597
13.383,1.366,3.185
13.383,1.462,3.477
13.384,1.359,3.539
13.384,1.404,3.243
13.385,1.421,3.512
13.386,1.375,3.164
13.387,1.311,3.091
13.388,1.394,2.831
13.388,1.4,3.348
13.389,1.391,3.62
13.39,1.468,3.411
13.39,1.434,3.718
13.39,1.389,2.999
13.39,1.394,2.696
13.39,1.441,2.675
13.39,1.402,3.22
13.39,1.452,4.058
13.391,1.39,3.574
13.391,1.407,3.609
13.392,1.362,3.485
13.394,1.376,3.449
13.394,1.395,3.211
