M_G,G-RP,BP-RP
8.481,1.052,2.17
10.827,1.586,2.893
13.409,1.374,3.591
6.501,0.719,1.294
9.126,1.068,2.227
13.07,1.38,3.718
15.118,1.54,3.654
9.756,1.186,2.657
5.878,0.659,1.164
13.327,1.373,3.574
11.573,1.187,2.658
11.045,-0.162,-0.232
14.931,1.518,2.678
10.31,1.159,2.556
10.933,1.205,2.739
14.412,0.545,0.435
8.948,1.055,2.181
9.47,1.105,2.352
13.941,1.437,3.911
14.567,0.55,1.015
9.084,1.082,2.252
15.623,1.712,2.454
12.046,1.291,3.12
9.111,1.037,2.121
11.531,1.224,2.837
11.106,1.209,2.758
11.742,1.251,2.911
11.226,1.214,2.78
9.381,1.755,2.118
10.783,1.192,2.7
9.07,0.929,1.815
8.043,0.89,1.709
6.729,0.705,1.265
9.716,1.101,2.341
9.482,1.115,2.388
5.81,0.683,1.102
12.581,1.328,3.381
14.981,1.503,3.741
11.409,1.238,2.91
17.464,1.546,2.349
6.924,0.745,1.357
13.547,0.519,0.862
11.298,-0.098,-0.147
12.111,1.355,3.385
7.041,0.823,1.552
8.622,1,2.018
7.183,0.856,1.635
10.314,1.374,2.611
11.994,1.302,3.227
8.667,1.04,2.132
5.179,0.508,0.84
12.185,1.259,2.985
10.993,1.186,2.689
10.796,1.197,2.693
7.248,0.805,1.499
9.417,1.118,2.378
11.58,1.281,3.094
12.516,1.299,3.216
14.494,1.526,3.9
8.952,1.035,2.126
7.861,0.915,1.787
7.963,0.925,1.797
10.506,1.191,2.679
10.536,1.169,2.6
9.065,1.068,2.205
9.538,1.055,2.184
3.138,0.46,0.712
11.955,1.317,3.098
12.35,0.18,0.274
8.774,1.201,2.486
11.284,1.549,2.526
13.539,1.415,3.892
7.182,0.809,1.514
10.902,1.233,2.881
10.861,1.242,2.896
11.736,1.315,3.244
8.273,0.982,1.959
13.156,0.125,0.214
12.842,1.392,3.544
10.134,1.17,2.595
11.959,1.301,3.176
9.623,1.132,2.404
9.338,1.102,2.322
12.978,1.375,3.479
11.521,1.261,2.994
12.893,1.383,3.46
9.819,1.109,2.366
14.349,1.535,3.816
4.694,0.521,0.868
12.568,1.344,3.424
11.734,1.285,3.088
7.485,0.844,1.601
5.51,0.557,0.947
11.826,1.32,3.265
10.625,1.181,2.65
12.598,1.323,3.343
10.899,1.191,2.686
11.613,1.263,3.004
15.179,0.369,0.51
13.649,1.406,3.924
11.348,1.256,2.981
10.891,1.179,2.602
5.459,0.624,1.056
13.162,1.399,3.652
12.707,1.44,3.743
6.396,0.723,1.31
15.063,0.722,0.615
9.356,1.09,2.301
11.3,1.212,2.788
13.341,1.529,4.006
2.092,0.275,0.416
7.481,0.866,1.655
12.037,1.502,2.432
14.918,0.799,1.23
11.639,1.219,2.803
11.297,1.191,2.627
12.966,0.263,0.405
11.058,-0.129,-0.175
12.925,1.37,3.549
14.625,1.515,3.83
11.191,1.26,2.991
13.255,0.228,0.381
13.033,2.068,3.693
11.043,1.206,2.749
10.807,1.216,2.784
9.959,1.135,2.454
11.344,1.322,3.293
13.28,0.229,0.358
4.727,0.47,0.771
12.946,1.307,3.246
10.502,1.175,2.613
15.422,1.252,1.892
11.638,1.224,2.854
10.504,1.774,2.625
11.372,1.225,2.825
15.756,1.563,2.584
11.742,1.276,3.089
12.334,1.266,3.038
12.911,1.372,3.619
15.502,1.598,2.25
7.364,0.862,1.638
6.554,0.711,1.27
14.546,1.481,3.157
15.105,1.575,3.769
10.307,1.175,2.618
13.906,1.465,3.965
6.545,0.694,1.24
6.921,0.773,1.417
5.018,0.511,0.844
7.795,0.939,1.849
13.499,1.426,3.507
15.373,0.479,0.913
13.335,1.42,3.716
10.205,1.148,2.511
13.239,1.479,4.141
11.756,1.305,3.242
11.291,1.25,2.959
7.135,0.806,1.506
9.258,1.086,2.289
11.449,1.279,3.118
10.085,1.192,2.683
12.021,1.301,3.096
13.494,1.413,3.86
13.625,1.459,3.604
9.45,1.105,2.35
15.896,0.4,0.577
14.294,1.55,3.381
11.342,1.187,2.659
15.438,0.544,0.982
15.103,1.559,3.314
10.239,1.156,2.54
14.045,1.479,3.858
16.815,1.566,2.367
9.33,1.195,2.69
11.034,1.237,2.87
3.406,0.428,0.69
12.538,1.306,3.239
9.301,1.106,2.357
4.867,0.486,0.802
13.194,1.404,3.49
9.417,1.158,2.283
5.118,0.533,0.894
14.714,1.524,3.969
15.552,1.608,2.792
10.644,1.166,2.587
7.146,0.793,1.474
14.81,0.615,1.099
10.102,1.174,2.62
12.284,-0.009,0.014
7.172,0.804,1.502
12.204,1.278,3.129
9.502,1.068,2.227
9.197,1.057,2.195
12.112,1.287,3.118
13.38,1.437,3.595
12.394,1.449,3.646
10.763,1.179,2.63
12.12,1.283,3.135
9.044,1.046,2.155
13.189,0.273,0.431
11.674,1.25,2.953
12.719,1.357,3.495
9.658,1.194,2.692
12.807,1.343,3.428
6,0.662,1.14
8.924,1.059,2.182
15.071,0.582,1.176
8.229,1.007,1.978
9.801,1.142,2.474
13.038,1.347,3.493
8.675,1.114,2.066
5.011,1.025,0.813
4.822,0.86,0.907
9.949,1.191,2.675
10.885,1.247,2.95
5.691,0.653,1.147
13.305,1.39,3.913
12.044,1.283,3.12
10.829,1.238,2.891
14.571,1.529,2.998
14.039,0.594,1.129
10.941,1.267,3.033
15.772,1.51,2.148
7.642,0.885,1.704
9.31,1.089,2.284
12.038,1.83,2.879
10.788,1.313,3.097
12.218,1.294,3.156
3.071,0.459,0.747
10.683,1.145,2.495
12.849,1.444,3.795
13.482,1.411,3.817
7.692,0.888,1.712
11.439,1.745,2.373
12.246,0.04,0.058
15.039,0.645,1.138
11.26,1.338,2.661
12.822,1.382,3.643
10.855,1.19,2.71
10.129,1.838,2.716
16.199,1.569,2.855
5.68,0.583,0.991
11.507,1.209,2.763
13.927,1.47,3.812
12.311,1.298,3.171
13.67,1.402,3.797
9.031,1.043,2.144
14.574,0.548,0.925
14.069,0.471,0.725
12.277,1.345,3.31
12.601,1.319,3.277
12.173,1.373,3.485
10.324,1.145,2.511
13.046,1.384,3.405
13.621,1.418,3.67
3.64,0.428,0.686
9.869,1.17,2.588
9.648,1.111,2.372
14.987,1.521,3.169
11.204,1.355,2.219
14.847,0.558,1.009
10.391,1.221,2.8
15.438,1.56,2.94
4.232,0.444,0.72
10.258,1.173,2.484
7.58,0.843,1.598
12.536,1.317,3.36
11.077,1.217,2.8
12.162,1.268,3.065
13.99,1.497,3.629
6.953,0.844,1.542
8.716,1.388,2.273
6.756,0.759,1.378
12.33,1.368,3.548
11.172,1.23,2.859
14.885,1.518,2.945
0.81,0.068,0.086
11.96,1.281,3.105
11.906,1.322,2.836
10.358,1.159,2.554
14.118,0.362,0.591
11.81,1.258,3.018
9.342,1.136,2.462
13.072,1.643,3.572
8.672,1.06,2.185
14.534,1.49,4.313
12.527,0.153,0.239
16.031,1.639,2.183
9.945,1.103,2.342
9.915,1.099,2.334
8.579,0.993,1.996
10.048,1.192,2.673
9.538,1.097,2.318
6.779,0.724,1.302
8.297,0.943,1.852
8.756,1.069,2.219
14.473,1.584,4.071
12.913,0.237,0.367
12.21,1.287,3.16
11.264,1.185,2.668
11.946,1.289,3.109
9.744,1.101,2.345
9.03,1.067,2.207
14.376,1.465,3.841
11.389,1.229,2.856
11.59,1.219,2.805
11.275,1.273,3.069
5.71,0.591,1.004
11.407,1.218,2.815
11.26,1.661,1.931
11.557,1.261,2.922
5.142,0.554,0.94
10.974,1.16,2.569
14.302,1.495,3.897
11.136,1.204,2.759
14.096,1.457,3.849
4.889,0.478,0.781
8.499,0.839,1.58
11.629,1.238,2.899
12.462,1.304,3.189
10.381,1.191,2.653
11.616,1.395,2.514
11.436,1.243,2.921
8.254,0.95,1.873
15.005,0.515,0.785
1.573,0.699,1.246
10.572,1.149,2.502
10.518,1.153,2.517
11.078,1.186,2.663
15.112,0.53,0.958
11.954,1.259,3.012
10.266,1.199,2.726
10.796,1.137,2.467
11.816,1.332,3.214
13.146,1.383,3.695
5.494,0.573,0.978
11.203,1.245,2.926
12.49,1.317,3.317
12.638,1.352,3.364
8.322,1.015,1.792
12.18,1.269,3.059
14.942,0.645,1.097
9.794,1.048,2.166
11.289,1.342,3.15
13.8,1.418,3.954
13.036,1.378,3.706
12.761,1.414,3.896
8.063,0.853,1.615
9.483,1.101,2.339
12.582,1.433,3.119
9.827,1.162,2.559
13.089,1.372,3.562
7.882,0.9,1.744
13.387,1.393,3.615
11.036,1.184,2.661
11.792,0.007,0.023
8.75,1.033,2.114
12.294,1.312,3.255
13.487,1.395,3.669
13.895,1.429,3.965
12.673,1.351,3.524
6.387,0.706,1.269
11.664,1.238,2.871
9.422,1.132,2.439
9.601,1.074,2.245
10.602,1.223,2.754
9.034,1.075,2.236
13.231,1.389,3.541
8.513,1.037,2.125
15.315,1.523,2.408
13.69,1.428,3.739
12.92,1.348,3.512
12.762,1.321,3.31
14.931,0.64,1.136
9.315,1.098,2.323
10.283,1.127,2.423
8.766,1.016,2.06
15.849,1.61,2.415
12.031,1.29,3.163
14.241,1.466,3.621
11.453,1.189,2.696
9.664,1.167,2.57
9.487,1.143,2.478
13.578,1.436,3.768
15.16,1.53,3.04
10.514,1.171,2.6
13.017,1.387,3.451
8.364,0.819,0.974
15.919,1.554,2.699
8.775,1.069,2.175
8.995,1.141,2.381
5.991,0.626,1.087
9.856,1.118,2.391
14.545,0.541,0.935
5.474,0.565,0.965
11.366,1.222,2.842
16.581,1.626,2.645
8.966,1.21,2.205
9.183,1.021,2.084
15.106,0.542,0.949
13.944,0.321,0.503
15.715,1.6,3.352
13.948,0.352,0.521
12.348,1.3,3.207
14.627,1.514,4.441
12.006,1.255,2.97
8.617,1.103,2.33
11.745,1.271,3.029
12.187,1.312,3.275
9.465,1.115,2.386
16.398,1.58,2.984
12.685,1.355,3.441
9.473,1.133,2.457
7.409,0.845,1.601
7.051,0.804,1.488
6.474,0.818,1.531
15.163,1.528,3.246
13.224,1.371,3.641
5.179,0.52,0.815
9.154,1.025,2.094
8.891,1.062,2.207
10.688,1.222,2.801
15.512,1.426,2.102
9.664,1.12,2.389
12.139,1.301,3.177
6.245,0.668,1.171
6.707,0.712,1.277
12.128,1.51,3.375
12.023,1.28,3.086
10.782,1.172,2.602
9.844,1.168,2.459
12.028,1.268,3.035
12.636,1.364,3.215
7.005,0.8,1.486
5.191,0.52,0.868
14.994,0.657,1.096
7.927,0.975,1.936
12.633,1.485,3.225
13.123,1.358,3.475
10.193,1.117,2.379
11.745,1.263,3.029
8.558,1.019,2.077
10.889,1.207,2.771
11.428,1.233,2.882
15.393,1.532,2.759
13.441,1.678,3.206
0.323,0.648,1.143
13.561,1.226,2.682
10.741,1.178,2.638
13.572,1.423,3.533
10.435,1.189,2.669
13.673,1.502,4.299
3.203,0.414,0.631
11.387,1.227,2.849
15.19,0.625,0.525
7.707,0.878,1.68
10.873,1.236,2.89
11.603,1.251,2.954
12.002,1.549,2.599
14.272,0.428,0.717
10.641,1.165,2.579
11.531,1.361,3.265
11.049,1.192,2.698
4.059,0.411,0.658
4.307,0.431,0.696
4.235,0.448,0.729
10.952,1.233,2.878
4.373,0.486,0.799
10.423,1.135,2.48
10.372,1.229,2.621
12.604,1.413,3.831
12.096,1.296,3.075
10.358,1.181,2.643
6.078,0.645,1.134
11.212,1.208,2.774
10.199,1.13,2.448
12.014,1.279,3.107
4.105,0.547,0.923
4.947,0.534,0.891
12.645,1.506,2.145
9.536,1.147,2.507
11.172,1.213,2.806
10.789,1.235,2.876
11.563,1.294,3.189
10.437,1.156,2.546
13.434,1.427,3.908
11.659,1.234,2.885
10.42,1.301,2.701
12,1.282,3.094
10.963,-0.071,-0.095
12.588,1.326,3.25
12.185,1.282,3.065
8.379,0.999,2
10.531,1.315,2.747
8.743,1.106,2.338
11.219,1.216,2.791
12.816,1.376,3.608
8.595,1.004,1.949
6.122,0.654,1.142
9.843,1.19,2.68
12.455,1.317,3.27
4.128,0.432,0.697
9.665,1.14,2.462
9.587,1.159,2.536
12.171,0.07,0.128
10.812,1.28,2.077
13.226,1.393,3.642
12.571,1.315,3.318
11.077,1.197,2.604
6.631,0.71,1.272
9.308,1.14,2.48
12.667,1.331,3.399
12.733,1.298,3.217
13.419,1.495,4.291
14.252,1.465,3.876
11.288,1.295,3.194
6.596,0.742,1.352
9.436,1.507,1.992
7.549,0.89,1.715
14.423,1.495,3.953
9.354,1.111,2.369
9.622,1.402,2.44
7.183,0.805,1.502
10.783,1.233,2.843
6.405,0.606,1.038
13.556,1.442,3.926
11.763,1.231,2.884
12.433,1.53,3.238
10.745,1.208,2.746
8.033,0.959,1.903
11.667,1.261,2.959
11.922,1.289,3.144
11.244,1.244,2.935
3.528,0.489,0.778
5.858,0.632,1.101
12.403,1.32,3.273
13.139,0.178,0.293
10.811,1.209,2.754
10.893,1.545,2.458
3.832,0.41,0.656
14.431,2.029,1.617
11.162,1.201,2.72
15.858,1.366,3.004
10.637,1.173,2.622
5.563,0.563,0.957
8.459,0.973,1.941
10.737,1.205,2.787
10.468,1.19,2.682
8.82,1.045,2.15
8.297,0.951,1.871
11.522,1.25,2.927
13.22,1.388,3.581
10.546,1.194,2.687
5.981,0.659,1.161
13.78,1.43,3.202
9.149,1.1,2.335
15.255,1.464,2.444
9.886,1.174,2.619
7.889,0.931,1.824
10.217,1.204,2.739
8.794,1.61,2.284
14.405,1.467,3.672
8.903,1.087,2.286
11.057,1.234,2.813
12.805,1.348,3.44
14.161,1.455,3.945
10.942,1.212,2.763
10.939,1.23,2.867
7.124,0.81,1.506
12.652,0.309,0.513
12.513,1.341,3.395
13.374,1.415,3.816
6.379,0.722,1.307
13.557,1.442,4.124
6.073,0.656,1.156
11.538,1.275,3.079
10.581,1.307,2.757
12.247,1.322,3.334
6.103,0.654,1.145
15.634,1.75,2.147
5.058,0.5,0.826
2.49,0.176,0.258
12.466,1.304,3.257
9.663,1.19,2.356
9.842,1.16,2.562
9.083,1.079,2.26
6.583,0.725,1.31
14.861,1.529,4.397
13.374,1.386,3.658
10.052,1.181,2.642
14.637,1.516,4.392
12.21,1.199,2.733
7.406,0.789,1.456
8.787,1.136,2.203
11.215,1.225,2.833
10.076,1.131,2.445
8.648,0.995,1.998
7.946,0.931,1.825
14.772,1.452,2.954
8.873,1.368,2.069
6.924,0.808,1.5
11.941,1.319,3.189
9.993,1.208,2.206
9.501,1.141,2.449
10.418,1.085,2.288
11.763,1.261,3.012
7.18,0.828,1.56
10.966,1.265,2.933
10.882,1.212,2.776
13.772,1.416,3.916
6.249,0.678,1.205
10.179,1.131,2.443
11.867,1.232,2.896
11.974,0.184,0.291
10.386,1.171,2.612
8.781,1.014,2.055
10.418,1.198,2.709
8.092,0.962,1.907
7.953,0.942,1.853
16.894,1.503,2.754
10.239,1.215,2.79
10.158,1.083,2.269
9.794,1.174,2.601
11.917,1.32,3.189
8.533,0.992,1.995
1.258,0.661,1.171
13.804,1.462,3.455
14.502,1.503,3.271
13.782,1.412,3.512
12.189,1.264,3.057
7.824,0.886,1.705
12.622,1.292,3.241
14.238,0.369,0.68
13.373,1.427,3.855
14.892,1.326,1.355
10.12,1.139,2.478
10.699,1.293,2.877
12.273,1.274,3.194
13.499,1.424,3.929
9.457,1.09,2.287
9.227,1.101,2.331
5.916,0.617,1.068
11.551,1.174,2.604
15.057,1.553,4.726
6.999,0.761,1.397
12.008,1.273,3.051
7.226,0.818,1.531
4.701,0.495,0.814
9.411,1.101,2.329
7.132,0.815,1.525
11.604,0.069,0.118
11.048,1.204,2.762
5.974,0.625,1.087
11.824,1.29,3.137
11.789,1.241,2.925
14.425,0.514,0.992
4.467,0.481,0.788
7.168,0.807,1.503
13.711,1.455,3.753
15.171,1.529,3.202
14.853,0.626,0.509
6.901,0.734,1.324
11.64,1.279,3.094
11.113,1.296,3.182
16.727,1.55,2.781
11.814,1.252,2.975
10.227,1.158,2.556
9.831,1.127,2.424
10.691,1.275,1.253
12.94,1.453,3.973
15.053,0.684,1.224
8.105,1.036,2.124
12.701,1.372,3.467
13.881,0.415,0.691
11.645,1.256,2.985
9.513,1.089,2.286
3.618,0.375,0.589
10.832,1.216,2.797
11.892,1.275,3.075
14.832,0.579,0.995
8.617,1.009,2.041
11.179,1.215,2.771
14.004,0.464,0.767
5.25,0.526,0.878
9.105,1.069,2.237
13.619,0.382,0.617
15.086,1.532,2.983
12.713,1.34,3.498
11.033,1.22,2.806
11.94,1.284,3.108
10.784,1.188,2.666
9.633,1.166,2.573
4.37,0.434,0.696
3.669,0.458,0.737
11.196,1.749,2.555
11.561,1.312,3.086
10.002,1.189,2.678
14.127,0.416,0.678
8.786,0.979,1.953
8.019,0.965,1.909
4.935,0.515,0.861
14.47,1.533,4.326
12.066,1.655,3.142
13.691,1.435,3.395
3.131,0.359,0.566
10.784,1.223,2.835
10.312,1.184,2.639
12.184,1.827,3.217
14.962,1.469,2.175
11.376,1.271,2.918
6.584,0.75,1.371
9.272,1.11,2.369
9.599,1.123,2.424
11.491,1.259,2.999
8.036,0.931,1.823
10.316,1.201,2.716
10.097,1.137,2.479
6.983,0.821,1.542
11.101,1.252,2.933
10.263,1.163,2.569
15.233,1.395,2.538
11.736,1.266,3.066
13.719,1.493,1.115
9.587,1.147,2.49
5.623,0.601,1.047
9.789,1.132,2.441
15.847,1.532,3.051
9.175,1.2,2.698
11.436,1.239,2.916
12.838,1.339,3.568
7.955,0.887,1.709
11.715,1.259,3.019
15.033,1.452,3.134
10.539,1.153,2.531
11.298,1.264,3.008
10.285,1.192,2.686
10.084,1.125,2.426
4.128,0.51,0.847
8.823,1.144,2.485
10.944,1.167,2.599
9.085,1.777,2.333
14.711,0.54,0.926
12.692,1.312,3.275
12.296,1.303,3.263
9.068,1.155,0.942
15.182,1.538,3.575
10.405,1.155,2.519
9.8,1.072,2.243
15.662,0.821,0.908
8.627,0.957,1.9
5.467,0.537,0.901
6.993,0.775,1.422
11.327,1.169,2.621
6.822,0.764,1.402
6.576,0.818,1.531
12.782,1.412,3.761
3.924,0.437,0.707
14.205,1.489,3.699
12.292,1.333,3.279
12.331,1.289,3.085
10.038,1.125,2.415
10.916,1.17,2.614
14.053,0.519,0.832
10.019,1.136,2.464
10.351,1.122,2.413
9.895,1.088,2.289
5.202,0.566,0.971
8.622,1.037,2.123
10.364,1.139,2.481
11.518,1.309,3.215
13.876,1.465,3.665
12.27,1.3,3.201
12.926,1.865,2.53
12.311,1.312,3.25
3.934,0.455,0.733
2.515,0.299,0.461
13.753,1.415,3.977
16.248,1.577,3.618
7.366,0.851,1.617
12.749,1.31,3.324
11.454,1.27,3.048
14.134,0.512,0.951
13.4,1.361,3.659
10.478,1.649,2.711
10.225,1.187,2.648
11.023,1.24,2.88
6.299,0.693,1.242
14.286,1.555,4.049
7.819,0.913,1.784
14.737,0.701,1.252
10.617,1.238,2.681
9.305,1.122,2.405
12.137,1.316,3.174
10.273,1.222,2.797
15.209,1.521,3.576
13.228,1.377,3.611
12.728,1.322,3.268
11.842,1.247,2.952
11.128,1.212,2.763
12.116,1.256,3.009
10.32,1.196,2.705
13.06,1.466,3.822
8.797,1.041,2.141
11.374,1.206,2.764
6.277,0.693,1.199
12.713,1.363,3.608
4.505,0.44,0.711
12.779,1.309,3.319
12.281,1.289,3.137
9.263,1.092,2.301
14.257,1.513,3.956
11.34,1.229,2.871
8.788,1.122,2.067
11.772,1.204,2.775
13.413,1.423,3.593
5.22,0.591,0.991
15.161,0.625,1.182
13.793,1.447,3.721
7.889,0.917,1.763
10.615,1.179,2.632
10.642,1.206,2.735
10.859,1.246,2.956
10.042,1.143,2.486
11.956,1.269,3.069
11.339,1.224,2.832
11.738,1.224,2.832
11.418,1.328,3.147
7.378,1.375,1.766
12.559,1.329,3.29
9.853,1.143,2.489
14.004,0.365,0.631
16.821,1.524,0.569
11.232,1.234,2.889
10.343,1.16,2.521
15.648,1.553,2.305
11.313,1.303,3.046
15.092,0.405,0.783
7.154,0.769,1.409
12.926,-0.041,-0.079
14.651,1.548,3.456
10.588,1.19,2.666
5.853,0.627,1.095
11.272,1.252,2.951
8.572,1.059,2.191
12.48,1.294,3.155
13.303,1.398,3.905
12.254,1.328,3.378
10.704,1.126,2.377
13.743,1.556,4.389
11.937,1.272,3.029
8.731,1.072,2.232
14.407,0.471,0.931
9.493,1.09,2.291
4.491,0.459,0.743
13.617,1.419,3.653
10.733,1.154,2.529
10.931,1.218,2.792
12.025,1.297,3.192
2.729,0.425,0.684
9.933,1.631,2.487
9.754,1.21,2.712
12.387,1.299,3.182
13.094,1.393,3.399
9.945,1.16,2.537
6.387,0.683,1.213
8.406,0.996,2.001
14.657,1.513,2.327
14.073,0.354,0.578
14.864,1.552,2.965
7.749,0.904,1.753
10.696,1.156,2.539
15.214,1.517,3.646
11.472,1.317,3.21
8.153,0.93,1.824
5.664,0.578,0.984
13.906,0.315,0.502
13.677,1.44,3.66
15.465,1.462,2.449
12.463,0.146,0.242
11.84,1.619,3.194
9.744,1.198,2.716
9.298,1.049,2.162
11.714,1.262,3.003
7.068,0.806,1.5
10.909,1.261,3.005
11.972,1.275,3.097
7.608,0.919,1.789
7.183,0.831,1.564
12.843,1.34,3.412
11.768,1.251,2.956
14.435,0.325,0.48
13.711,1.428,3.057
12.187,1.316,3.252
14.968,0.72,1.292
10.031,1.204,2.735
11.398,1.239,2.917
10.848,1.173,2.62
3.414,0.352,0.55
6.943,0.774,1.428
11.776,1.298,3.172
10.984,1.161,2.563
5.843,0.645,1.136
14.497,0.528,0.765
12.622,1.322,3.337
9.836,1.161,2.548
12.477,1.325,3.245
9.767,1.318,2.438
10.062,1.224,2.827
12.301,1.279,3.084
8.469,0.992,1.994
11.262,1.208,2.766
12.021,1.314,3.232
10.326,1.149,2.513
10.648,1.201,2.722
7.055,0.764,1.398
10.202,1.111,2.374
11.942,1.259,3.034
14.047,1.466,3.897
15.684,0.778,0.994
11.216,1.375,1.889
6.633,0.733,1.329
12.283,1.31,3.221
15.182,1.481,2.502
6.04,0.594,1.018
13.025,1.393,3.46
14.248,1.552,4.615
15.759,1.537,3.88
13.12,1.387,3.563
11.545,1.234,2.904
10.291,1.183,2.651
13.517,1.413,3.742
5.322,0.559,0.953
11.024,1.204,2.727
4.264,0.524,0.779
7.86,0.903,1.751
12.05,1.273,3.072
12.002,1.287,3.21
8.46,0.974,1.941
12.933,1.394,3.615
13.289,1.377,3.602
11.335,1.673,2.69
5.428,0.571,0.974
6.476,0.708,1.271
11.785,1.285,3.091
13.613,0.37,0.589
5.248,0.553,0.938
11.265,1.171,2.603
6.881,0.752,1.373
11.236,1.212,2.779
14.244,0.351,0.592
11.913,0.015,0.025
15.977,1.545,2.561
8.812,1.05,2.167
15.013,0.547,1.078
7.903,0.92,1.795
6.804,0.746,1.358
15.548,0.591,0.89
5.058,0.548,0.928
14.925,0.915,1.47
10.094,1.191,2.671
8.966,1.064,2.208
13.309,1.382,3.68
9.625,1.095,2.313
11.05,1.186,2.659
10.593,1.221,2.829
10.241,1.202,2.728
4.919,0.494,0.82
10.953,1.236,2.899
11.748,-0.145,-0.195
13.604,1.471,4.048
11.441,1.224,2.841
11.331,1.222,2.815
9.302,1.115,2.374
9.883,1.16,2.56
10.376,1.116,2.392
12.225,1.544,3.35
9.566,1.139,2.467
14.712,0.643,1.114
3.438,0.471,0.766
11.088,1.155,2.544
6.636,0.723,1.301
10.821,1.268,3.034
12.554,1.6,3.742
8.784,1.038,2.129
10.892,1.211,2.803
8.256,0.996,2.007
12.25,1.303,3.215
9.567,1.097,2.32
10.375,1.146,2.5
10.892,1.205,2.744
14.281,0.44,0.703
8.945,1.068,2.224
11.403,1.248,2.879
11.849,1.289,3.033
11.392,1.21,2.73
6.047,0.645,1.126
12.291,1.288,3.157
11.027,1.372,2.985
9.949,1.145,2.492
9.494,1.163,2.542
14.302,1.69,3.618
12.058,1.308,3.246
13.183,1.36,3.556
15.004,1.546,3.426
9.842,1.177,2.611
10.898,1.173,2.615
12.787,1.349,3.427
15.043,0.707,1.276
8.428,0.991,1.988
6.803,0.744,1.349
5.631,0.698,1.169
5.29,0.58,0.992
14.233,1.476,3.602
11.386,1.246,2.908
12.812,1.354,3.391
8.745,1.078,2.252
12.934,1.354,3.399
14.453,1.49,3.649
8.74,1.036,2.122
14.205,1.476,3.856
15.388,1.683,2.415
14.074,1.604,4.483
11.424,1.241,2.933
12.594,1.327,3.392
6.05,0.632,1.102
9.267,1.158,2.532
4.681,0.476,0.784
10.791,1.24,2.892
11.918,1.262,3.044
11.993,-0.101,-0.137
10.107,1.143,2.493
11.377,1.196,2.708
11.956,1.241,2.942
9.741,1.113,2.337
4.168,0.491,0.813
14.681,1.493,3.783
8.856,0.962,1.909
8.229,0.977,1.927
10.551,1.22,2.812
6.051,0.612,1.054
10.93,1.234,2.869
4.116,0.437,0.703
12.338,1.253,3.031
4.458,0.439,0.705
11.156,1.198,2.724
8.527,1.036,2.059
9.625,1.263,2.661
12.238,1.309,3.273
15.914,1.537,3.001
12.615,0.109,0.164
15.232,0.52,0.775
10.335,1.168,2.584
10.852,1.193,2.69
7.408,0.836,1.573
11.126,1.211,2.787
9.614,1.055,2.195
13.607,1.38,3.72
7.198,0.776,1.432
6.749,0.735,1.336
12.412,1.346,3.334
10.16,1.134,2.391
2.078,0.62,1.071
11.484,1.218,2.81
12.498,1.339,3.333
11.4,1.157,2.581
14.371,1.492,3.97
12.933,1.355,3.38
4.631,0.57,0.951
7.701,0.865,1.652
10.198,1.156,2.549
12.707,1.347,3.33
11.248,1.239,2.887
10.903,1.28,3.092
14.718,1.509,3.196
11.922,1.218,2.801
11.53,1.254,2.985
10.619,1.269,2.968
13.634,1.453,3.749
15.146,0.553,0.929
9.014,1.111,2.363
13.978,1.455,3.541
14.797,1.533,3.878
11.154,1.207,2.75
4.623,0.492,0.815
10.208,1.219,2.81
10.978,1.235,2.893
13.453,1.389,3.756
11.538,1.221,2.822
3.679,0.43,0.694
15.369,0.755,1.246
13.754,1.456,3.63
9.002,1.082,2.264
9.884,1.154,2.521
13.089,1.358,3.604
12.785,-0.073,-0.08
11.85,1.246,2.971
5.265,1.312,0.908
5.145,1.227,0.9
9.482,1.14,2.474
8.141,1.043,2.144
7.885,0.909,1.766
15.573,1.569,3.413
4.23,0.429,0.69
11.513,1.226,2.836
9.852,1.183,2.641
12.018,1.284,3.139
3.836,0.477,0.78
10.163,1.105,2.356
9.57,1.14,2.474
14.614,1.511,3.732
4.729,0.482,0.787
10.264,1.203,2.587
13.048,1.329,3.368
9.842,1.29,2.107
7.166,0.815,1.502
7.204,0.818,1.533
5.265,0.553,0.939
12.369,1.303,3.222
6.054,0.62,1.076
15.604,1.467,1.885
6.723,0.898,1.723
11.883,1.245,2.935
9.992,1.125,2.416
14.268,1.49,3.438
9.702,1.212,2.553
14.927,0.609,1.116
11.462,1.307,3.04
9.067,1.229,2.607
14.052,1.471,3.786
11.069,1.296,3.111
6.263,0.668,1.178
13.338,1.426,3.752
15.918,1.566,2.864
10.939,1.169,2.593
8.153,0.948,1.86
7.406,0.831,1.571
14.898,1.507,3.151
11.511,1.28,3.061
11.537,1.242,2.915
10.691,1.093,2.304
4.687,0.472,0.769
4.411,0.532,0.89
10.509,1.153,2.517
10.958,1.188,2.714
10.258,1.218,2.792
11.52,-0.199,-0.291
3.71,0.424,0.68
14.517,1.523,3.898
8.014,0.937,1.844
5.324,0.546,0.924
10.398,1.092,2.316
11.364,1.267,3.026
9.298,1.173,2.506
9.136,1.248,2.004
9.109,1.404,1.993
10.887,1.212,2.787
9.312,1.108,2.349
7.214,0.833,1.573
9.423,1.134,2.462
10.321,1.162,2.559
9.021,1.051,2.164
11.17,1.24,2.899
5.018,0.51,0.846
14.291,0.373,0.617
